# co2a0000370.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 57
# FP1 chan 0
57 FP1 0 -6.927
57 FP1 1 -4.974
57 FP1 2 -4.486
57 FP1 3 -4.974
57 FP1 4 -5.951
57 FP1 5 -5.951
57 FP1 6 -4.974
57 FP1 7 -4.486
57 FP1 8 -4.974
57 FP1 9 -5.463
57 FP1 10 -6.439
57 FP1 11 -5.463
57 FP1 12 -3.510
57 FP1 13 -1.068
57 FP1 14 0.397
57 FP1 15 0.885
57 FP1 16 0.885
57 FP1 17 0.397
57 FP1 18 -0.092
57 FP1 19 -0.580
57 FP1 20 -1.556
57 FP1 21 -3.021
57 FP1 22 -4.486
57 FP1 23 -4.974
57 FP1 24 -4.486
57 FP1 25 -3.998
57 FP1 26 -3.510
57 FP1 27 -3.998
57 FP1 28 -4.486
57 FP1 29 -4.974
57 FP1 30 -4.974
57 FP1 31 -3.998
57 FP1 32 -3.510
57 FP1 33 -2.533
57 FP1 34 -2.533
57 FP1 35 -3.021
57 FP1 36 -3.510
57 FP1 37 -3.998
57 FP1 38 -4.974
57 FP1 39 -6.439
57 FP1 40 -6.927
57 FP1 41 -6.439
57 FP1 42 -4.486
57 FP1 43 -2.533
57 FP1 44 -1.068
57 FP1 45 -1.068
57 FP1 46 -2.045
57 FP1 47 -2.045
57 FP1 48 -1.556
57 FP1 49 -0.580
57 FP1 50 -0.580
57 FP1 51 -1.556
57 FP1 52 -3.510
57 FP1 53 -3.998
57 FP1 54 -3.510
57 FP1 55 -1.068
57 FP1 56 0.885
57 FP1 57 2.838
57 FP1 58 3.815
57 FP1 59 4.791
57 FP1 60 5.280
57 FP1 61 5.280
57 FP1 62 3.815
57 FP1 63 1.373
57 FP1 64 -1.068
57 FP1 65 -3.021
57 FP1 66 -3.510
57 FP1 67 -2.533
57 FP1 68 -1.068
57 FP1 69 -0.092
57 FP1 70 0.397
57 FP1 71 0.397
57 FP1 72 -0.092
57 FP1 73 -2.045
57 FP1 74 -4.486
57 FP1 75 -6.927
