# co2c0000387.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 95
# FP1 chan 0
95 FP1 0 -3.113
95 FP1 1 0.793
95 FP1 2 4.700
95 FP1 3 6.165
95 FP1 4 6.653
95 FP1 5 5.188
95 FP1 6 2.747
95 FP1 7 0.305
95 FP1 8 -3.113
95 FP1 9 -7.019
95 FP1 10 -10.925
95 FP1 11 -13.855
95 FP1 12 -14.832
95 FP1 13 -13.855
95 FP1 14 -12.390
95 FP1 15 -10.437
95 FP1 16 -10.925
95 FP1 17 -12.390
95 FP1 18 -15.320
95 FP1 19 -18.250
95 FP1 20 -19.714
95 FP1 21 -20.203
95 FP1 22 -21.179
95 FP1 23 -22.644
95 FP1 24 -25.085
95 FP1 25 -26.062
95 FP1 26 -25.574
95 FP1 27 -22.644
95 FP1 28 -17.761
95 FP1 29 -11.902
95 FP1 30 -7.507
95 FP1 31 -4.578
95 FP1 32 -4.089
95 FP1 33 -5.554
95 FP1 34 -8.484
95 FP1 35 -10.925
95 FP1 36 -13.855
95 FP1 37 -14.832
95 FP1 38 -15.320
95 FP1 39 -15.320
95 FP1 40 -14.832
95 FP1 41 -12.390
95 FP1 42 -9.949
95 FP1 43 -7.996
95 FP1 44 -7.019
95 FP1 45 -7.996
95 FP1 46 -9.949
95 FP1 47 -12.390
95 FP1 48 -15.320
95 FP1 49 -18.738
95 FP1 50 -21.667
95 FP1 51 -24.109
95 FP1 52 -23.621
95 FP1 53 -21.179
95 FP1 54 -17.761
95 FP1 55 -15.808
95 FP1 56 -15.808
95 FP1 57 -18.250
95 FP1 58 -21.179
95 FP1 59 -23.621
95 FP1 60 -24.597
95 FP1 61 -24.597
95 FP1 62 -22.644
95 FP1 63 -19.714
95 FP1 64 -15.808
95 FP1 65 -11.414
95 FP1 66 -7.996
95 FP1 67 -6.042
95 FP1 68 -6.042
95 FP1 69 -7.019
95 FP1 70 -7.507
95 FP1 71 -7.019
95 FP1 72 -5.554
95 FP1 73 -4.578
95 FP1 74 -4.089
95 FP1 75 -4.578
95 FP1 76 -6.042
95 FP1 77 -6.531
95 FP1 78 -7.019
95 FP1 79 -6.531
95 FP1 80 -5.066
95 FP1 81 -4.089
95 FP1 82 -4.089
95 FP1 83 -5.066
95 FP1 84 -7.019
95 FP1 85 -8.484
95 FP1 86 -7.996
95 FP1 87 -7.019
95 FP1 88 -5.554
95 FP1 89 -5.066
95 FP1 90 -6.042
95 FP1 91 -7.507
95 FP1 92 -7.019
95 FP1 93 -6.531
95 FP1 94 -6.042
95 FP1 95 -7.996
95 FP1 96 -11.414
95 FP1 97 -15.808
95 FP1 98 -18.738
95 FP1 99 -19.714
95 FP1 100 -18.738
95 FP1 101 -17.273
95 FP1 102 -15.808
95 FP1 103 -13.855
95 FP1 104 -10.925
95 FP1 105 -7.019
95 FP1 106 -3.601
95 FP1 107 -1.648
95 FP1 108 -1.160
95 FP1 109 -2.136
95 FP1 110 -3.113
95 FP1 111 -5.066
95 FP1 112 -7.507
95 FP1 113 -11.414
95 FP1 114 -15.320
95 FP1 115 -18.250
95 FP1 116 -20.203
95 FP1 117 -19.714
95 FP1 118 -18.738
95 FP1 119 -17.273
95 FP1 120 -15.320
95 FP1 121 -12.878
95 FP1 122 -9.949
95 FP1 123 -8.484
95 FP1 124 -9.949
95 FP1 125 -13.855
95 FP1 126 -18.738
95 FP1 127 -22.644
95 FP1 128 -22.644
95 FP1 129 -21.179
95 FP1 130 -20.691
95 FP1 131 -22.156
95 FP1 132 -24.597
95 FP1 133 -25.574
95 FP1 134 -23.132
95 FP1 135 -17.273
95 FP1 136 -11.902
95 FP1 137 -8.972
95 FP1 138 -8.972
95 FP1 139 -9.949
95 FP1 140 -9.949
95 FP1 141 -8.484
95 FP1 142 -7.019
95 FP1 143 -6.042
95 FP1 144 -5.554
95 FP1 145 -5.066
95 FP1 146 -3.113
95 FP1 147 -0.671
95 FP1 148 0.793
95 FP1 149 -0.183
95 FP1 150 -2.625
95 FP1 151 -4.578
95 FP1 152 -4.578
95 FP1 153 -2.625
95 FP1 154 -0.183
95 FP1 155 0.793
95 FP1 156 -0.183
95 FP1 157 -2.625
