# co2a0000368.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 83
# FP1 chan 0
83 FP1 0 -10.508
83 FP1 1 -8.555
83 FP1 2 -8.555
83 FP1 3 -9.043
83 FP1 4 -9.532
83 FP1 5 -10.020
83 FP1 6 -9.043
83 FP1 7 -8.067
83 FP1 8 -6.114
83 FP1 9 -4.649
83 FP1 10 -2.207
83 FP1 11 -0.254
83 FP1 12 1.211
83 FP1 13 2.675
83 FP1 14 2.675
83 FP1 15 2.187
83 FP1 16 1.211
83 FP1 17 0.234
83 FP1 18 -1.231
83 FP1 19 -2.207
83 FP1 20 -3.672
83 FP1 21 -3.672
83 FP1 22 -3.184
83 FP1 23 -2.207
83 FP1 24 -2.207
83 FP1 25 -2.207
83 FP1 26 -3.184
83 FP1 27 -3.672
83 FP1 28 -3.672
83 FP1 29 -3.672
83 FP1 30 -3.672
83 FP1 31 -2.696
83 FP1 32 -1.231
83 FP1 33 0.722
83 FP1 34 2.187
83 FP1 35 3.164
83 FP1 36 2.675
83 FP1 37 2.187
83 FP1 38 1.699
83 FP1 39 1.699
83 FP1 40 1.211
83 FP1 41 0.234
83 FP1 42 -1.231
83 FP1 43 -2.696
83 FP1 44 -2.696
83 FP1 45 -2.696
83 FP1 46 -2.696
83 FP1 47 -3.184
83 FP1 48 -4.649
83 FP1 49 -5.137
83 FP1 50 -4.649
83 FP1 51 -3.184
83 FP1 52 -2.207
83 FP1 53 -1.231
83 FP1 54 -1.719
83 FP1 55 -1.231
83 FP1 56 0.234
83 FP1 57 2.187
83 FP1 58 3.164
83 FP1 59 2.187
83 FP1 60 -0.254
83 FP1 61 -2.696
83 FP1 62 -3.672
83 FP1 63 -4.161
83 FP1 64 -4.649
83 FP1 65 -5.137
83 FP1 66 -6.114
83 FP1 67 -6.602
83 FP1 68 -5.625
83 FP1 69 -3.672
83 FP1 70 -1.719
83 FP1 71 -1.231
83 FP1 72 -1.231
83 FP1 73 -2.207
83 FP1 74 -2.696
83 FP1 75 -2.696
83 FP1 76 -1.719
83 FP1 77 -0.743
83 FP1 78 0.234
83 FP1 79 2.187
83 FP1 80 2.675
83 FP1 81 3.652
83 FP1 82 4.140
83 FP1 83 3.164
83 FP1 84 2.187
83 FP1 85 1.211
83 FP1 86 0.234
83 FP1 87 -0.743
83 FP1 88 -1.719
83 FP1 89 -2.207
83 FP1 90 -2.696
83 FP1 91 -2.696
83 FP1 92 -3.184
83 FP1 93 -4.161
83 FP1 94 -5.137
83 FP1 95 -6.114
83 FP1 96 -5.625
83 FP1 97 -3.672
83 FP1 98 -1.719
83 FP1 99 -0.254
83 FP1 100 -0.254
83 FP1 101 -1.231
83 FP1 102 -1.719
83 FP1 103 -1.719
83 FP1 104 -1.719
83 FP1 105 -2.696
83 FP1 106 -5.137
83 FP1 107 -7.579
83 FP1 108 -8.067
83 FP1 109 -6.114
83 FP1 110 -2.696
83 FP1 111 0.234
83 FP1 112 2.675
83 FP1 113 2.675
83 FP1 114 2.187
83 FP1 115 1.699
83 FP1 116 1.211
83 FP1 117 0.234
83 FP1 118 -1.719
83 FP1 119 -3.672
83 FP1 120 -5.137
83 FP1 121 -5.137
83 FP1 122 -4.161
83 FP1 123 -2.696
83 FP1 124 -1.231
83 FP1 125 0.234
83 FP1 126 2.187
83 FP1 127 4.140
83 FP1 128 5.117
83 FP1 129 5.117
83 FP1 130 3.164
83 FP1 131 1.211
83 FP1 132 0.234
83 FP1 133 -0.254
83 FP1 134 0.722
83 FP1 135 0.722
83 FP1 136 0.722
83 FP1 137 1.211
83 FP1 138 3.164
83 FP1 139 7.558
83 FP1 140 12.929
83 FP1 141 16.836
83 FP1 142 18.789
83 FP1 143 18.300
83 FP1 144 17.324
83 FP1 145 16.347
83 FP1 146 16.836
83 FP1 147 17.812
83 FP1 148 18.789
83 FP1 149 18.300
83 FP1 150 18.300
83 FP1 151 19.277
83 FP1 152 21.230
83 FP1 153 24.160
83 FP1 154 27.089
83 FP1 155 29.043
83 FP1 156 30.019
83 FP1 157 29.531
83 FP1 158 28.066
83 FP1 159 26.601
83 FP1 160 24.648
83 FP1 161 22.207
83 FP1 162 19.765
83 FP1 163 17.812
83 FP1 164 15.859
83 FP1 165 14.394
83 FP1 166 13.906
83 FP1 167 13.906
83 FP1 168 14.882
83 FP1 169 16.347
83 FP1 170 18.300
83 FP1 171 20.253
83 FP1 172 21.718
83 FP1 173 22.695
83 FP1 174 22.695
83 FP1 175 22.695
83 FP1 176 22.207
83 FP1 177 23.183
83 FP1 178 23.671
83 FP1 179 23.183
83 FP1 180 21.718
83 FP1 181 18.300
83 FP1 182 15.859
83 FP1 183 14.394
83 FP1 184 14.882
83 FP1 185 16.836
83 FP1 186 18.789
83 FP1 187 19.277
83 FP1 188 18.789
83 FP1 189 17.324
83 FP1 190 17.324
83 FP1 191 18.300
83 FP1 192 19.765
83 FP1 193 21.230
83 FP1 194 22.207
83 FP1 195 22.695
83 FP1 196 23.183
83 FP1 197 24.648
83 FP1 198 25.136
83 FP1 199 25.625
83 FP1 200 24.648
83 FP1 201 22.695
83 FP1 202 20.253
83 FP1 203 18.789
83 FP1 204 18.789
83 FP1 205 19.277
83 FP1 206 19.765
83 FP1 207 20.742
83 FP1 208 21.230
83 FP1 209 21.230
83 FP1 210 21.230
83 FP1 211 21.230
83 FP1 212 21.230
83 FP1 213 21.230
83 FP1 214 21.230
83 FP1 215 22.207
83 FP1 216 22.695
83 FP1 217 22.695
83 FP1 218 21.718
83 FP1 219 19.765
83 FP1 220 17.324
83 FP1 221 15.859
83 FP1 222 16.347
83 FP1 223 18.789
83 FP1 224 22.207
83 FP1 225 24.648
83 FP1 226 25.625
83 FP1 227 24.648
83 FP1 228 23.671
83 FP1 229 24.160
83 FP1 230 25.625
83 FP1 231 28.066
83 FP1 232 30.019
83 FP1 233 30.507
83 FP1 234 30.019
83 FP1 235 29.531
83 FP1 236 30.507
83 FP1 237 31.972
83 FP1 238 33.437
83 FP1 239 34.414
83 FP1 240 34.902
83 FP1 241 34.414
83 FP1 242 33.925
83 FP1 243 33.925
83 FP1 244 33.437
83 FP1 245 33.437
83 FP1 246 33.437
83 FP1 247 33.437
83 FP1 248 34.414
83 FP1 249 35.390
83 FP1 250 35.878
83 FP1 251 35.390
83 FP1 252 33.437
83 FP1 253 31.484
83 FP1 254 30.507
83 FP1 255 31.484
# FP2 chan 1
83 FP2 0 -9.674
83 FP2 1 -8.698
83 FP2 2 -9.186
83 FP2 3 -10.162
83 FP2 4 -10.651
83 FP2 5 -9.186
83 FP2 6 -7.721
83 FP2 7 -6.256
83 FP2 8 -5.280
83 FP2 9 -4.791
83 FP2 10 -3.815
83 FP2 11 -2.838
83 FP2 12 -0.885
83 FP2 13 1.068
83 FP2 14 2.533
83 FP2 15 3.021
83 FP2 16 2.533
83 FP2 17 1.068
83 FP2 18 -0.885
83 FP2 19 -2.838
83 FP2 20 -4.303
83 FP2 21 -4.303
83 FP2 22 -3.815
83 FP2 23 -2.350
83 FP2 24 -2.350
83 FP2 25 -2.838
83 FP2 26 -3.815
83 FP2 27 -4.791
83 FP2 28 -5.768
83 FP2 29 -6.744
83 FP2 30 -7.233
83 FP2 31 -6.744
83 FP2 32 -5.280
83 FP2 33 -3.326
83 FP2 34 -1.373
83 FP2 35 0.092
83 FP2 36 0.092
83 FP2 37 0.580
83 FP2 38 1.068
83 FP2 39 0.092
83 FP2 40 -1.373
83 FP2 41 -3.326
83 FP2 42 -4.791
83 FP2 43 -6.256
83 FP2 44 -6.256
83 FP2 45 -5.768
83 FP2 46 -6.256
83 FP2 47 -7.233
83 FP2 48 -8.209
83 FP2 49 -9.186
83 FP2 50 -8.698
83 FP2 51 -8.209
83 FP2 52 -6.744
83 FP2 53 -5.768
83 FP2 54 -4.791
83 FP2 55 -3.815
83 FP2 56 -3.326
83 FP2 57 -2.838
83 FP2 58 -3.815
83 FP2 59 -4.791
83 FP2 60 -5.280
83 FP2 61 -5.280
83 FP2 62 -4.791
83 FP2 63 -5.280
83 FP2 64 -5.768
83 FP2 65 -7.721
83 FP2 66 -8.698
83 FP2 67 -9.186
83 FP2 68 -8.698
83 FP2 69 -7.233
83 FP2 70 -5.768
83 FP2 71 -4.791
83 FP2 72 -4.303
83 FP2 73 -3.815
83 FP2 74 -3.815
83 FP2 75 -3.815
83 FP2 76 -2.838
83 FP2 77 -1.862
83 FP2 78 -0.885
83 FP2 79 0.092
83 FP2 80 0.580
83 FP2 81 0.580
83 FP2 82 0.580
83 FP2 83 0.092
83 FP2 84 -1.373
83 FP2 85 -2.838
83 FP2 86 -4.791
83 FP2 87 -6.256
83 FP2 88 -6.744
83 FP2 89 -6.256
83 FP2 90 -5.768
83 FP2 91 -5.768
83 FP2 92 -5.768
83 FP2 93 -6.256
83 FP2 94 -6.256
83 FP2 95 -6.256
83 FP2 96 -6.256
83 FP2 97 -6.256
83 FP2 98 -6.744
83 FP2 99 -6.256
83 FP2 100 -5.280
83 FP2 101 -3.326
83 FP2 102 -1.862
83 FP2 103 -1.373
83 FP2 104 -2.350
83 FP2 105 -4.791
83 FP2 106 -8.698
83 FP2 107 -10.651
83 FP2 108 -10.651
83 FP2 109 -8.698
83 FP2 110 -5.280
83 FP2 111 -1.862
83 FP2 112 0.092
83 FP2 113 0.580
83 FP2 114 -0.397
83 FP2 115 -2.350
83 FP2 116 -4.303
83 FP2 117 -6.256
83 FP2 118 -8.209
83 FP2 119 -8.698
83 FP2 120 -8.209
83 FP2 121 -7.233
83 FP2 122 -5.768
83 FP2 123 -4.791
83 FP2 124 -4.303
83 FP2 125 -3.326
83 FP2 126 -2.350
83 FP2 127 -0.885
83 FP2 128 0.092
83 FP2 129 -0.885
83 FP2 130 -2.350
83 FP2 131 -4.791
83 FP2 132 -5.768
83 FP2 133 -4.303
