# co2a0000377.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 49
# FP1 chan 0
49 FP1 0 1.729
49 FP1 1 3.194
49 FP1 2 3.682
49 FP1 3 3.194
49 FP1 4 1.729
49 FP1 5 1.241
49 FP1 6 2.218
49 FP1 7 4.659
49 FP1 8 7.100
49 FP1 9 8.077
49 FP1 10 7.589
49 FP1 11 6.612
49 FP1 12 6.612
49 FP1 13 8.077
49 FP1 14 9.542
49 FP1 15 10.030
49 FP1 16 8.565
49 FP1 17 6.612
49 FP1 18 5.147
49 FP1 19 4.171
49 FP1 20 3.682
49 FP1 21 2.706
49 FP1 22 0.753
49 FP1 23 -1.200
49 FP1 24 -1.689
49 FP1 25 -1.200
49 FP1 26 -0.712
49 FP1 27 -0.712
49 FP1 28 -2.665
49 FP1 29 -5.107
49 FP1 30 -6.571
49 FP1 31 -6.083
49 FP1 32 -4.130
49 FP1 33 -1.689
49 FP1 34 -0.712
49 FP1 35 -1.689
49 FP1 36 -2.665
49 FP1 37 -4.130
49 FP1 38 -4.618
49 FP1 39 -3.153
49 FP1 40 -0.712
49 FP1 41 1.729
49 FP1 42 4.171
49 FP1 43 5.636
49 FP1 44 5.636
49 FP1 45 4.659
49 FP1 46 2.706
49 FP1 47 1.241
49 FP1 48 -0.224
49 FP1 49 -1.200
49 FP1 50 -2.665
49 FP1 51 -4.618
49 FP1 52 -6.571
49 FP1 53 -8.525
49 FP1 54 -8.525
49 FP1 55 -8.036
49 FP1 56 -8.525
49 FP1 57 -10.478
49 FP1 58 -12.919
49 FP1 59 -15.849
49 FP1 60 -17.314
49 FP1 61 -15.849
49 FP1 62 -12.431
49 FP1 63 -9.501
49 FP1 64 -6.571
49 FP1 65 -6.083
49 FP1 66 -6.571
49 FP1 67 -7.060
49 FP1 68 -7.548
49 FP1 69 -7.060
49 FP1 70 -5.107
49 FP1 71 -1.689
49 FP1 72 2.218
49 FP1 73 5.147
49 FP1 74 6.612
49 FP1 75 6.124
49 FP1 76 5.147
49 FP1 77 5.147
49 FP1 78 6.612
49 FP1 79 8.077
49 FP1 80 8.565
49 FP1 81 7.589
49 FP1 82 5.147
49 FP1 83 3.682
49 FP1 84 2.706
49 FP1 85 3.194
49 FP1 86 2.706
49 FP1 87 0.264
49 FP1 88 -3.642
49 FP1 89 -8.036
49 FP1 90 -11.943
49 FP1 91 -14.384
49 FP1 92 -14.872
49 FP1 93 -14.384
49 FP1 94 -12.919
49 FP1 95 -11.454
49 FP1 96 -10.966
49 FP1 97 -10.478
49 FP1 98 -10.966
49 FP1 99 -10.478
49 FP1 100 -9.501
49 FP1 101 -8.036
49 FP1 102 -7.060
49 FP1 103 -6.571
49 FP1 104 -7.060
49 FP1 105 -8.036
49 FP1 106 -8.525
49 FP1 107 -8.036
49 FP1 108 -6.083
49 FP1 109 -4.618
49 FP1 110 -3.153
49 FP1 111 -3.642
49 FP1 112 -4.618
49 FP1 113 -5.595
49 FP1 114 -5.595
49 FP1 115 -3.642
49 FP1 116 -1.689
49 FP1 117 -0.224
49 FP1 118 -0.224
49 FP1 119 -1.200
49 FP1 120 -2.665
49 FP1 121 -3.642
49 FP1 122 -3.153
49 FP1 123 -1.689
49 FP1 124 0.264
49 FP1 125 1.729
49 FP1 126 1.729
49 FP1 127 1.241
49 FP1 128 0.264
49 FP1 129 -0.224
49 FP1 130 -0.224
49 FP1 131 0.264
49 FP1 132 0.753
49 FP1 133 0.753
49 FP1 134 0.264
49 FP1 135 -0.712
49 FP1 136 -0.712
49 FP1 137 -0.712
49 FP1 138 -0.224
49 FP1 139 -0.712
49 FP1 140 -1.689
49 FP1 141 -3.642
49 FP1 142 -5.107
49 FP1 143 -5.595
49 FP1 144 -4.618
49 FP1 145 -3.642
49 FP1 146 -2.665
49 FP1 147 -2.177
49 FP1 148 -2.177
49 FP1 149 -3.153
49 FP1 150 -4.130
49 FP1 151 -5.595
49 FP1 152 -6.571
49 FP1 153 -7.060
49 FP1 154 -6.571
49 FP1 155 -5.107
49 FP1 156 -3.642
49 FP1 157 -2.665
49 FP1 158 -1.689
49 FP1 159 -0.712
49 FP1 160 -0.224
49 FP1 161 1.241
49 FP1 162 2.706
49 FP1 163 3.194
49 FP1 164 2.706
49 FP1 165 0.753
49 FP1 166 -0.712
49 FP1 167 -1.689
49 FP1 168 -2.177
49 FP1 169 -1.689
49 FP1 170 -0.712
49 FP1 171 -0.712
49 FP1 172 -0.712
49 FP1 173 -0.224
49 FP1 174 -0.224
49 FP1 175 0.264
49 FP1 176 1.241
49 FP1 177 1.729
49 FP1 178 1.729
49 FP1 179 0.753
49 FP1 180 -0.712
49 FP1 181 -2.177
49 FP1 182 -2.665
49 FP1 183 -2.665
49 FP1 184 -2.177
49 FP1 185 -1.200
49 FP1 186 -0.224
49 FP1 187 0.753
49 FP1 188 0.753
49 FP1 189 0.753
49 FP1 190 0.264
49 FP1 191 -1.200
49 FP1 192 -2.665
49 FP1 193 -4.618
49 FP1 194 -5.595
49 FP1 195 -5.595
49 FP1 196 -4.618
49 FP1 197 -3.642
49 FP1 198 -2.177
49 FP1 199 -2.177
49 FP1 200 -2.177
49 FP1 201 -2.665
49 FP1 202 -3.642
49 FP1 203 -3.642
49 FP1 204 -2.177
49 FP1 205 -0.712
49 FP1 206 1.241
49 FP1 207 2.218
49 FP1 208 2.218
49 FP1 209 1.729
49 FP1 210 0.753
49 FP1 211 -0.224
49 FP1 212 -1.200
49 FP1 213 -3.153
49 FP1 214 -5.107
49 FP1 215 -7.060
49 FP1 216 -8.036
49 FP1 217 -8.525
49 FP1 218 -7.060
49 FP1 219 -5.107
49 FP1 220 -3.642
49 FP1 221 -2.665
49 FP1 222 -1.689
49 FP1 223 -0.224
49 FP1 224 2.706
49 FP1 225 7.100
49 FP1 226 12.472
49 FP1 227 16.866
49 FP1 228 20.284
49 FP1 229 21.749
49 FP1 230 22.725
49 FP1 231 23.214
49 FP1 232 22.725
49 FP1 233 22.237
49 FP1 234 20.772
49 FP1 235 18.819
49 FP1 236 17.354
49 FP1 237 16.866
49 FP1 238 17.354
49 FP1 239 17.843
49 FP1 240 18.331
49 FP1 241 18.819
49 FP1 242 19.307
49 FP1 243 19.796
49 FP1 244 19.796
49 FP1 245 18.331
49 FP1 246 15.889
49 FP1 247 13.936
49 FP1 248 12.960
49 FP1 249 13.448
49 FP1 250 14.425
49 FP1 251 14.425
49 FP1 252 12.960
49 FP1 253 11.495
49 FP1 254 10.030
49 FP1 255 9.542
# FP2 chan 1
49 FP2 0 2.075
49 FP2 1 2.563
49 FP2 2 3.540
49 FP2 3 3.540
49 FP2 4 3.052
49 FP2 5 3.052
49 FP2 6 3.540
49 FP2 7 4.517
49 FP2 8 5.005
49 FP2 9 5.005
49 FP2 10 4.028
49 FP2 11 4.028
49 FP2 12 4.517
49 FP2 13 6.470
49 FP2 14 6.958
49 FP2 15 6.470
49 FP2 16 4.517
49 FP2 17 2.563
49 FP2 18 2.563
49 FP2 19 3.052
49 FP2 20 4.028
49 FP2 21 3.540
49 FP2 22 1.587
49 FP2 23 -0.366
49 FP2 24 -1.831
49 FP2 25 -1.831
49 FP2 26 -0.366
49 FP2 27 0.122
49 FP2 28 -0.366
49 FP2 29 -1.831
49 FP2 30 -2.319
49 FP2 31 -1.831
49 FP2 32 -0.366
49 FP2 33 1.099
49 FP2 34 2.075
49 FP2 35 1.099
49 FP2 36 -0.366
49 FP2 37 -1.831
49 FP2 38 -2.319
49 FP2 39 -0.854
49 FP2 40 1.099
49 FP2 41 3.052
49 FP2 42 4.517
49 FP2 43 5.493
49 FP2 44 5.005
49 FP2 45 3.540
49 FP2 46 2.075
49 FP2 47 0.122
49 FP2 48 -1.343
49 FP2 49 -2.808
49 FP2 50 -4.272
49 FP2 51 -5.737
49 FP2 52 -6.714
49 FP2 53 -7.690
49 FP2 54 -8.179
49 FP2 55 -8.179
49 FP2 56 -8.667
49 FP2 57 -11.108
49 FP2 58 -13.062
49 FP2 59 -15.503
49 FP2 60 -15.503
49 FP2 61 -14.038
49 FP2 62 -11.108
49 FP2 63 -8.179
49 FP2 64 -5.737
49 FP2 65 -5.249
49 FP2 66 -5.249
49 FP2 67 -5.249
49 FP2 68 -5.249
49 FP2 69 -4.761
49 FP2 70 -3.296
49 FP2 71 -0.854
49 FP2 72 1.587
49 FP2 73 4.517
49 FP2 74 5.981
49 FP2 75 5.981
49 FP2 76 5.005
49 FP2 77 5.005
49 FP2 78 5.493
49 FP2 79 5.493
49 FP2 80 5.005
49 FP2 81 3.540
49 FP2 82 1.099
49 FP2 83 -0.366
49 FP2 84 -0.854
49 FP2 85 -0.854
49 FP2 86 -0.854
49 FP2 87 -2.808
49 FP2 88 -5.737
49 FP2 89 -9.644
49 FP2 90 -12.085
49 FP2 91 -13.062
49 FP2 92 -12.085
49 FP2 93 -10.620
49 FP2 94 -9.155
49 FP2 95 -8.179
49 FP2 96 -7.202
49 FP2 97 -6.226
49 FP2 98 -5.249
49 FP2 99 -4.761
49 FP2 100 -4.272
49 FP2 101 -4.761
49 FP2 102 -4.761
49 FP2 103 -4.272
49 FP2 104 -3.784
49 FP2 105 -2.319
49 FP2 106 -0.854
49 FP2 107 0.610
49 FP2 108 2.075
49 FP2 109 2.563
49 FP2 110 3.052
49 FP2 111 2.075
49 FP2 112 1.587
49 FP2 113 0.610
49 FP2 114 0.610
49 FP2 115 1.099
49 FP2 116 2.563
49 FP2 117 3.540
49 FP2 118 4.517
49 FP2 119 4.517
49 FP2 120 4.028
49 FP2 121 3.540
49 FP2 122 2.563
49 FP2 123 2.075
49 FP2 124 1.587
49 FP2 125 1.587
49 FP2 126 2.075
49 FP2 127 3.052
49 FP2 128 3.540
49 FP2 129 3.540
49 FP2 130 3.540
49 FP2 131 3.052
49 FP2 132 3.540
49 FP2 133 4.028
49 FP2 134 4.028
49 FP2 135 4.517
49 FP2 136 4.517
49 FP2 137 4.517
49 FP2 138 4.517
49 FP2 139 4.028
49 FP2 140 3.052
49 FP2 141 1.587
49 FP2 142 0.122
49 FP2 143 -0.366
49 FP2 144 0.122
49 FP2 145 1.099
49 FP2 146 1.587
49 FP2 147 2.075
49 FP2 148 1.099
49 FP2 149 -0.366
49 FP2 150 -1.831
49 FP2 151 -2.319
49 FP2 152 -2.319
49 FP2 153 -1.831
49 FP2 154 -0.854
49 FP2 155 0.122
49 FP2 156 1.099
49 FP2 157 2.075
49 FP2 158 2.563
49 FP2 159 3.540
49 FP2 160 4.517
49 FP2 161 5.493
49 FP2 162 6.470
49 FP2 163 6.470
49 FP2 164 5.493
49 FP2 165 4.517
49 FP2 166 3.052
49 FP2 167 2.563
49 FP2 168 2.563
49 FP2 169 3.052
49 FP2 170 2.563
49 FP2 171 1.587
49 FP2 172 0.610
49 FP2 173 0.610
49 FP2 174 1.587
49 FP2 175 3.052
49 FP2 176 4.028
49 FP2 177 4.028
49 FP2 178 2.075
49 FP2 179 0.122
49 FP2 180 -1.831
49 FP2 181 -2.319
49 FP2 182 -1.831
49 FP2 183 -0.366
49 FP2 184 0.610
49 FP2 185 1.587
49 FP2 186 1.587
49 FP2 187 1.099
49 FP2 188 1.099
49 FP2 189 1.099
49 FP2 190 1.587
49 FP2 191 1.099
49 FP2 192 0.122
49 FP2 193 -1.831
49 FP2 194 -3.784
49 FP2 195 -3.784
49 FP2 196 -2.808
49 FP2 197 -1.343
49 FP2 198 -0.366
49 FP2 199 -0.366
49 FP2 200 -1.343
49 FP2 201 -2.319
49 FP2 202 -2.808
49 FP2 203 -1.831
49 FP2 204 0.122
49 FP2 205 1.587
49 FP2 206 2.563
49 FP2 207 2.563
49 FP2 208 2.563
49 FP2 209 2.563
49 FP2 210 3.052
49 FP2 211 3.540
49 FP2 212 2.563
49 FP2 213 0.122
49 FP2 214 -3.296
49 FP2 215 -6.226
49 FP2 216 -7.202
49 FP2 217 -6.226
49 FP2 218 -3.296
49 FP2 219 -0.854
49 FP2 220 1.099
49 FP2 221 1.099
49 FP2 222 1.099
49 FP2 223 1.587
49 FP2 224 4.517
49 FP2 225 9.399
49 FP2 226 14.771
49 FP2 227 19.653
49 FP2 228 22.095
49 FP2 229 23.560
49 FP2 230 24.048
49 FP2 231 25.024
49 FP2 232 25.024
49 FP2 233 24.048
49 FP2 234 22.095
