# co2c0000341.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 73
# FP1 chan 0
73 FP1 0 -1.444
73 FP1 1 -2.421
73 FP1 2 -6.327
73 FP1 3 -10.722
73 FP1 4 -13.652
73 FP1 5 -13.652
73 FP1 6 -11.210
73 FP1 7 -8.769
73 FP1 8 -7.792
73 FP1 9 -8.769
73 FP1 10 -10.722
73 FP1 11 -12.187
73 FP1 12 -12.675
73 FP1 13 -11.698
73 FP1 14 -10.722
73 FP1 15 -9.257
73 FP1 16 -7.792
73 FP1 17 -6.816
73 FP1 18 -4.862
73 FP1 19 -4.374
73 FP1 20 -3.886
73 FP1 21 -3.398
73 FP1 22 -3.886
73 FP1 23 -3.886
73 FP1 24 -4.862
73 FP1 25 -7.304
73 FP1 26 -10.234
73 FP1 27 -12.187
73 FP1 28 -12.675
73 FP1 29 -11.698
73 FP1 30 -9.745
73 FP1 31 -8.280
73 FP1 32 -7.792
73 FP1 33 -7.792
73 FP1 34 -7.304
73 FP1 35 -4.862
73 FP1 36 -1.933
73 FP1 37 0.997
73 FP1 38 1.485
73 FP1 39 -0.468
73 FP1 40 -3.886
73 FP1 41 -6.816
73 FP1 42 -8.280
73 FP1 43 -8.280
73 FP1 44 -7.792
73 FP1 45 -8.280
73 FP1 46 -8.769
73 FP1 47 -8.769
73 FP1 48 -8.769
73 FP1 49 -8.280
73 FP1 50 -7.792
73 FP1 51 -8.280
73 FP1 52 -9.257
73 FP1 53 -10.234
73 FP1 54 -11.210
73 FP1 55 -11.698
73 FP1 56 -12.675
73 FP1 57 -14.628
73 FP1 58 -16.581
73 FP1 59 -18.534
73 FP1 60 -19.511
73 FP1 61 -19.023
73 FP1 62 -17.558
73 FP1 63 -15.605
73 FP1 64 -14.628
73 FP1 65 -13.652
73 FP1 66 -13.163
73 FP1 67 -11.698
73 FP1 68 -9.745
73 FP1 69 -7.304
73 FP1 70 -4.862
73 FP1 71 -2.909
73 FP1 72 -2.421
73 FP1 73 -3.398
73 FP1 74 -4.862
73 FP1 75 -5.839
73 FP1 76 -6.327
73 FP1 77 -5.839
73 FP1 78 -4.862
73 FP1 79 -3.886
73 FP1 80 -3.398
73 FP1 81 -2.909
73 FP1 82 -1.933
73 FP1 83 -1.933
73 FP1 84 -1.444
73 FP1 85 -0.956
73 FP1 86 -0.468
73 FP1 87 0.997
73 FP1 88 2.950
73 FP1 89 5.880
73 FP1 90 7.833
73 FP1 91 7.833
73 FP1 92 7.345
73 FP1 93 6.368
73 FP1 94 5.880
73 FP1 95 6.368
73 FP1 96 7.833
73 FP1 97 9.298
73 FP1 98 9.786
73 FP1 99 9.786
73 FP1 100 7.833
73 FP1 101 5.880
73 FP1 102 4.415
73 FP1 103 3.927
73 FP1 104 4.903
73 FP1 105 5.880
73 FP1 106 6.856
73 FP1 107 8.809
73 FP1 108 10.763
73 FP1 109 11.739
73 FP1 110 11.739
73 FP1 111 11.251
73 FP1 112 9.786
73 FP1 113 9.298
73 FP1 114 8.809
73 FP1 115 8.809
73 FP1 116 8.321
73 FP1 117 7.345
73 FP1 118 5.880
73 FP1 119 3.438
73 FP1 120 0.509
73 FP1 121 -2.909
73 FP1 122 -4.862
73 FP1 123 -4.862
73 FP1 124 -3.886
73 FP1 125 -1.933
73 FP1 126 -0.468
73 FP1 127 -0.468
73 FP1 128 -1.933
73 FP1 129 -3.886
73 FP1 130 -4.862
73 FP1 131 -3.886
73 FP1 132 -1.933
73 FP1 133 1.485
73 FP1 134 3.927
73 FP1 135 6.368
73 FP1 136 6.856
73 FP1 137 6.856
73 FP1 138 6.368
73 FP1 139 4.903
73 FP1 140 3.438
73 FP1 141 1.973
73 FP1 142 0.509
73 FP1 143 -0.468
73 FP1 144 -0.468
73 FP1 145 0.020
73 FP1 146 0.509
73 FP1 147 1.973
73 FP1 148 3.438
73 FP1 149 4.903
73 FP1 150 5.391
73 FP1 151 5.880
73 FP1 152 6.368
73 FP1 153 6.368
73 FP1 154 4.903
73 FP1 155 1.973
73 FP1 156 -1.933
73 FP1 157 -4.374
73 FP1 158 -3.886
73 FP1 159 -0.956
73 FP1 160 3.927
73 FP1 161 8.809
73 FP1 162 10.763
73 FP1 163 9.786
73 FP1 164 7.833
73 FP1 165 6.856
73 FP1 166 7.833
73 FP1 167 9.786
73 FP1 168 10.763
73 FP1 169 11.251
73 FP1 170 10.763
73 FP1 171 10.274
73 FP1 172 10.274
73 FP1 173 11.739
73 FP1 174 13.204
73 FP1 175 14.669
73 FP1 176 15.645
73 FP1 177 15.157
73 FP1 178 14.669
73 FP1 179 14.669
73 FP1 180 14.669
73 FP1 181 15.157
73 FP1 182 15.645
73 FP1 183 15.157
73 FP1 184 13.692
73 FP1 185 10.274
73 FP1 186 6.856
73 FP1 187 3.438
73 FP1 188 0.997
73 FP1 189 -0.956
73 FP1 190 -2.909
73 FP1 191 -3.886
73 FP1 192 -4.862
73 FP1 193 -6.327
73 FP1 194 -6.816
73 FP1 195 -8.280
73 FP1 196 -9.257
73 FP1 197 -10.722
73 FP1 198 -11.698
73 FP1 199 -11.210
73 FP1 200 -9.257
73 FP1 201 -6.327
73 FP1 202 -3.886
73 FP1 203 -2.421
73 FP1 204 -2.421
73 FP1 205 -1.444
73 FP1 206 0.997
73 FP1 207 3.438
73 FP1 208 5.391
73 FP1 209 4.903
73 FP1 210 2.950
73 FP1 211 0.509
73 FP1 212 0.020
73 FP1 213 0.509
73 FP1 214 1.485
73 FP1 215 0.997
73 FP1 216 -0.468
73 FP1 217 -2.421
73 FP1 218 -3.398
73 FP1 219 -1.933
73 FP1 220 0.020
73 FP1 221 0.997
73 FP1 222 0.997
73 FP1 223 0.020
73 FP1 224 0.020
73 FP1 225 0.997
73 FP1 226 2.462
73 FP1 227 3.927
73 FP1 228 5.391
73 FP1 229 6.368
73 FP1 230 7.345
73 FP1 231 6.856
73 FP1 232 4.903
73 FP1 233 1.485
73 FP1 234 -1.933
73 FP1 235 -2.909
73 FP1 236 -1.933
73 FP1 237 0.020
73 FP1 238 0.997
73 FP1 239 0.509
73 FP1 240 -0.956
73 FP1 241 -1.933
73 FP1 242 -1.933
73 FP1 243 -0.956
73 FP1 244 0.020
73 FP1 245 0.509
73 FP1 246 0.997
73 FP1 247 2.462
73 FP1 248 3.927
73 FP1 249 4.903
73 FP1 250 4.415
73 FP1 251 2.462
73 FP1 252 0.509
73 FP1 253 0.020
73 FP1 254 0.997
