# co2a0000379.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 57
# FP1 chan 0
57 FP1 0 -6.358
57 FP1 1 -11.241
57 FP1 2 -14.170
57 FP1 3 -12.705
57 FP1 4 -9.288
57 FP1 5 -8.311
57 FP1 6 -10.752
57 FP1 7 -14.659
57 FP1 8 -15.635
57 FP1 9 -12.217
57 FP1 10 -5.870
57 FP1 11 -0.010
57 FP1 12 1.455
57 FP1 13 -2.452
57 FP1 14 -8.799
57 FP1 15 -14.170
57 FP1 16 -15.635
57 FP1 17 -11.729
57 FP1 18 -5.381
57 FP1 19 0.478
57 FP1 20 2.431
57 FP1 21 -1.963
57 FP1 22 -9.288
57 FP1 23 -16.123
57 FP1 24 -18.565
57 FP1 25 -16.123
57 FP1 26 -11.729
57 FP1 27 -9.776
57 FP1 28 -10.264
57 FP1 29 -11.241
57 FP1 30 -10.264
57 FP1 31 -7.334
57 FP1 32 -6.846
57 FP1 33 -9.776
57 FP1 34 -15.635
57 FP1 35 -19.053
57 FP1 36 -16.123
57 FP1 37 -8.311
57 FP1 38 -1.963
57 FP1 39 -2.452
57 FP1 40 -8.799
57 FP1 41 -15.635
57 FP1 42 -17.100
57 FP1 43 -12.705
57 FP1 44 -8.311
57 FP1 45 -9.288
57 FP1 46 -16.123
57 FP1 47 -24.913
57 FP1 48 -30.284
57 FP1 49 -27.842
57 FP1 50 -19.541
57 FP1 51 -9.776
57 FP1 52 -3.428
57 FP1 53 -3.428
57 FP1 54 -6.846
57 FP1 55 -11.241
57 FP1 56 -13.194
57 FP1 57 -13.682
57 FP1 58 -15.147
57 FP1 59 -21.006
57 FP1 60 -30.284
57 FP1 61 -38.096
57 FP1 62 -40.049
57 FP1 63 -34.190
57 FP1 64 -23.448
57 FP1 65 -12.217
57 FP1 66 -5.870
57 FP1 67 -3.428
57 FP1 68 -3.916
57 FP1 69 -5.870
57 FP1 70 -8.799
57 FP1 71 -13.682
57 FP1 72 -18.565
57 FP1 73 -21.495
57 FP1 74 -21.006
57 FP1 75 -17.588
57 FP1 76 -13.682
57 FP1 77 -11.241
57 FP1 78 -9.288
57 FP1 79 -5.381
57 FP1 80 3.408
57 FP1 81 14.150
57 FP1 82 21.962
57 FP1 83 20.498
57 FP1 84 10.732
57 FP1 85 -1.963
57 FP1 86 -10.752
57 FP1 87 -14.659
57 FP1 88 -16.123
57 FP1 89 -20.518
57 FP1 90 -28.819
57 FP1 91 -36.143
57 FP1 92 -33.702
57 FP1 93 -20.518
57 FP1 94 -1.475
57 FP1 95 13.173
57 FP1 96 16.103
57 FP1 97 7.314
57 FP1 98 -5.870
57 FP1 99 -16.612
57 FP1 100 -20.518
57 FP1 101 -17.588
57 FP1 102 -11.729
57 FP1 103 -4.893
57 FP1 104 -0.987
57 FP1 105 -0.498
57 FP1 106 -5.381
57 FP1 107 -13.194
57 FP1 108 -21.495
