# co2a0000410.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 67
# FP1 chan 0
67 FP1 0 3.988
67 FP1 1 7.894
67 FP1 2 8.870
67 FP1 3 7.406
67 FP1 4 4.476
67 FP1 5 2.035
67 FP1 6 0.081
67 FP1 7 0.570
67 FP1 8 3.011
67 FP1 9 6.429
67 FP1 10 9.359
67 FP1 11 10.824
67 FP1 12 10.335
67 FP1 13 9.359
67 FP1 14 9.359
67 FP1 15 10.335
67 FP1 16 11.312
67 FP1 17 11.312
67 FP1 18 9.359
67 FP1 19 6.917
67 FP1 20 5.452
67 FP1 21 5.941
67 FP1 22 6.429
67 FP1 23 5.941
67 FP1 24 3.499
67 FP1 25 0.081
67 FP1 26 -1.383
67 FP1 27 0.570
67 FP1 28 4.476
67 FP1 29 7.406
67 FP1 30 7.406
67 FP1 31 4.476
67 FP1 32 0.570
67 FP1 33 -0.407
67 FP1 34 1.058
67 FP1 35 3.988
67 FP1 36 5.452
67 FP1 37 4.964
67 FP1 38 3.011
67 FP1 39 1.546
67 FP1 40 2.035
67 FP1 41 3.499
67 FP1 42 4.476
67 FP1 43 5.452
67 FP1 44 6.429
67 FP1 45 7.894
67 FP1 46 9.359
67 FP1 47 9.359
67 FP1 48 8.382
67 FP1 49 5.941
67 FP1 50 3.988
67 FP1 51 3.499
67 FP1 52 3.499
67 FP1 53 3.988
67 FP1 54 3.499
67 FP1 55 2.523
67 FP1 56 1.058
67 FP1 57 -0.407
67 FP1 58 -1.383
67 FP1 59 -2.360
67 FP1 60 -2.848
67 FP1 61 -1.872
67 FP1 62 -1.383
67 FP1 63 -1.383
67 FP1 64 -3.337
67 FP1 65 -5.778
67 FP1 66 -8.219
67 FP1 67 -8.219
67 FP1 68 -6.266
67 FP1 69 -3.825
67 FP1 70 -1.383
67 FP1 71 -0.895
67 FP1 72 -1.872
67 FP1 73 -3.825
67 FP1 74 -5.290
67 FP1 75 -5.778
67 FP1 76 -5.778
67 FP1 77 -5.290
67 FP1 78 -4.313
67 FP1 79 -4.313
67 FP1 80 -5.290
67 FP1 81 -6.266
67 FP1 82 -7.243
67 FP1 83 -7.243
67 FP1 84 -5.778
67 FP1 85 -4.313
67 FP1 86 -3.337
67 FP1 87 -4.313
67 FP1 88 -6.266
67 FP1 89 -9.196
67 FP1 90 -10.661
67 FP1 91 -10.173
67 FP1 92 -8.219
67 FP1 93 -4.801
67 FP1 94 -1.383
67 FP1 95 0.570
67 FP1 96 1.546
67 FP1 97 1.546
67 FP1 98 1.058
67 FP1 99 0.570
67 FP1 100 0.570
67 FP1 101 1.546
67 FP1 102 2.523
67 FP1 103 3.011
67 FP1 104 3.499
67 FP1 105 4.964
67 FP1 106 6.429
67 FP1 107 6.917
67 FP1 108 5.941
67 FP1 109 3.499
67 FP1 110 1.058
67 FP1 111 -1.383
67 FP1 112 -1.383
67 FP1 113 -0.895
67 FP1 114 -0.407
67 FP1 115 0.570
67 FP1 116 1.546
67 FP1 117 3.499
67 FP1 118 5.941
67 FP1 119 7.406
67 FP1 120 6.917
67 FP1 121 4.964
67 FP1 122 3.988
67 FP1 123 4.476
67 FP1 124 7.894
67 FP1 125 11.800
67 FP1 126 13.753
67 FP1 127 11.800
67 FP1 128 7.894
67 FP1 129 4.476
67 FP1 130 3.499
67 FP1 131 6.429
67 FP1 132 10.335
67 FP1 133 13.265
67 FP1 134 13.265
67 FP1 135 10.335
67 FP1 136 6.917
67 FP1 137 4.476
67 FP1 138 4.964
67 FP1 139 7.894
67 FP1 140 12.288
67 FP1 141 16.195
67 FP1 142 16.683
67 FP1 143 13.753
67 FP1 144 8.382
67 FP1 145 2.523
67 FP1 146 -1.383
67 FP1 147 -1.383
67 FP1 148 1.058
67 FP1 149 3.011
67 FP1 150 3.499
67 FP1 151 1.546
67 FP1 152 -0.407
67 FP1 153 -1.872
67 FP1 154 -0.895
67 FP1 155 1.546
67 FP1 156 2.523
67 FP1 157 2.523
67 FP1 158 0.570
67 FP1 159 -1.383
67 FP1 160 -2.848
67 FP1 161 -2.360
67 FP1 162 0.081
67 FP1 163 3.011
67 FP1 164 6.429
67 FP1 165 8.382
67 FP1 166 8.382
67 FP1 167 6.917
67 FP1 168 3.988
67 FP1 169 3.499
67 FP1 170 4.476
67 FP1 171 6.429
67 FP1 172 8.382
67 FP1 173 8.382
67 FP1 174 7.406
67 FP1 175 6.429
67 FP1 176 6.917
67 FP1 177 8.382
67 FP1 178 8.870
67 FP1 179 6.917
67 FP1 180 2.523
67 FP1 181 -1.383
67 FP1 182 -2.848
67 FP1 183 -0.407
67 FP1 184 3.988
67 FP1 185 6.429
67 FP1 186 6.429
67 FP1 187 3.011
67 FP1 188 -0.407
67 FP1 189 -1.872
67 FP1 190 -1.383
67 FP1 191 0.081
67 FP1 192 0.081
67 FP1 193 -1.383
67 FP1 194 -2.848
67 FP1 195 -2.360
67 FP1 196 -0.407
67 FP1 197 1.058
67 FP1 198 -0.407
67 FP1 199 -3.825
67 FP1 200 -6.755
67 FP1 201 -7.243
67 FP1 202 -4.801
67 FP1 203 -1.872
67 FP1 204 -0.895
67 FP1 205 -2.848
67 FP1 206 -4.801
67 FP1 207 -5.290
67 FP1 208 -2.848
67 FP1 209 -0.407
67 FP1 210 1.058
67 FP1 211 0.081
67 FP1 212 -0.895
67 FP1 213 -1.383
67 FP1 214 -0.407
67 FP1 215 1.546
67 FP1 216 2.523
67 FP1 217 3.011
67 FP1 218 2.035
67 FP1 219 1.058
67 FP1 220 0.081
67 FP1 221 -0.895
67 FP1 222 -1.872
67 FP1 223 -2.360
67 FP1 224 -2.848
67 FP1 225 -2.848
67 FP1 226 -3.337
67 FP1 227 -4.313
67 FP1 228 -4.801
67 FP1 229 -5.778
67 FP1 230 -5.290
67 FP1 231 -3.337
67 FP1 232 -1.383
67 FP1 233 -0.895
67 FP1 234 -1.872
67 FP1 235 -4.313
67 FP1 236 -6.755
67 FP1 237 -6.755
67 FP1 238 -3.825
67 FP1 239 0.570
67 FP1 240 4.476
67 FP1 241 5.452
67 FP1 242 3.499
67 FP1 243 1.058
67 FP1 244 -0.895
67 FP1 245 -0.895
67 FP1 246 1.058
67 FP1 247 3.499
67 FP1 248 5.941
67 FP1 249 6.429
67 FP1 250 5.452
67 FP1 251 3.988
67 FP1 252 2.523
67 FP1 253 2.035
67 FP1 254 2.035
67 FP1 255 2.035
# FP2 chan 1
67 FP2 0 -4.374
67 FP2 1 -0.468
67 FP2 2 3.438
67 FP2 3 5.391
67 FP2 4 4.903
67 FP2 5 1.973
67 FP2 6 0.509
67 FP2 7 0.997
67 FP2 8 3.438
67 FP2 9 5.880
