# co2a0000409.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 7
# FP1 chan 0
7 FP1 0 3.448
7 FP1 1 4.425
7 FP1 2 5.402
7 FP1 3 5.890
7 FP1 4 4.913
7 FP1 5 2.960
7 FP1 6 0.519
7 FP1 7 -1.434
7 FP1 8 -1.923
7 FP1 9 -1.434
7 FP1 10 -1.434
7 FP1 11 -2.899
7 FP1 12 -5.341
7 FP1 13 -7.782
7 FP1 14 -8.270
7 FP1 15 -7.294
7 FP1 16 -4.852
7 FP1 17 -2.411
7 FP1 18 -1.434
7 FP1 19 -0.458
7 FP1 20 -0.946
7 FP1 21 -0.458
7 FP1 22 0.519
7 FP1 23 1.984
7 FP1 24 2.960
7 FP1 25 1.984
7 FP1 26 0.031
7 FP1 27 -2.899
7 FP1 28 -4.852
7 FP1 29 -5.829
7 FP1 30 -5.829
7 FP1 31 -5.341
7 FP1 32 -5.341
7 FP1 33 -6.805
7 FP1 34 -8.270
7 FP1 35 -9.735
7 FP1 36 -9.735
7 FP1 37 -8.270
7 FP1 38 -4.852
7 FP1 39 -1.434
7 FP1 40 1.495
7 FP1 41 3.937
7 FP1 42 5.402
7 FP1 43 6.378
7 FP1 44 7.355
7 FP1 45 8.331
7 FP1 46 9.796
7 FP1 47 10.284
7 FP1 48 10.284
7 FP1 49 9.308
7 FP1 50 7.843
7 FP1 51 5.402
7 FP1 52 2.960
7 FP1 53 1.007
7 FP1 54 -0.946
7 FP1 55 -2.411
7 FP1 56 -3.876
7 FP1 57 -5.341
7 FP1 58 -7.294
7 FP1 59 -9.735
7 FP1 60 -11.200
7 FP1 61 -11.200
7 FP1 62 -9.735
7 FP1 63 -6.805
7 FP1 64 -4.364
7 FP1 65 -2.899
7 FP1 66 -2.411
7 FP1 67 -1.923
7 FP1 68 -0.458
7 FP1 69 2.472
7 FP1 70 4.913
7 FP1 71 6.378
7 FP1 72 6.866
7 FP1 73 5.890
7 FP1 74 4.425
7 FP1 75 2.960
7 FP1 76 0.519
7 FP1 77 -1.923
7 FP1 78 -4.364
7 FP1 79 -5.341
7 FP1 80 -4.852
7 FP1 81 -2.411
7 FP1 82 0.519
7 FP1 83 2.472
