# co2c0000392.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 43
# FP1 chan 0
43 FP1 0 1.811
43 FP1 1 1.322
43 FP1 2 0.834
43 FP1 3 -0.631
43 FP1 4 -1.607
43 FP1 5 -2.096
43 FP1 6 -2.096
43 FP1 7 -2.096
43 FP1 8 -3.560
43 FP1 9 -5.025
43 FP1 10 -6.490
43 FP1 11 -6.978
43 FP1 12 -5.514
43 FP1 13 -4.049
43 FP1 14 -3.072
43 FP1 15 -3.072
43 FP1 16 -3.560
43 FP1 17 -4.049
43 FP1 18 -3.560
43 FP1 19 -2.096
43 FP1 20 -1.119
43 FP1 21 -0.142
43 FP1 22 1.322
43 FP1 23 2.787
43 FP1 24 4.252
43 FP1 25 5.717
43 FP1 26 6.205
43 FP1 27 5.229
43 FP1 28 4.252
43 FP1 29 3.764
43 FP1 30 4.740
43 FP1 31 5.229
43 FP1 32 4.740
43 FP1 33 3.276
43 FP1 34 0.834
43 FP1 35 -1.607
43 FP1 36 -3.072
43 FP1 37 -3.072
43 FP1 38 -2.584
43 FP1 39 -3.072
43 FP1 40 -4.537
43 FP1 41 -6.490
43 FP1 42 -8.443
43 FP1 43 -9.420
43 FP1 44 -8.443
43 FP1 45 -6.978
43 FP1 46 -5.514
43 FP1 47 -5.514
43 FP1 48 -6.490
43 FP1 49 -7.467
43 FP1 50 -7.467
43 FP1 51 -7.467
43 FP1 52 -7.467
43 FP1 53 -8.931
43 FP1 54 -9.908
43 FP1 55 -9.908
43 FP1 56 -8.443
43 FP1 57 -6.002
43 FP1 58 -4.049
43 FP1 59 -4.049
43 FP1 60 -5.514
43 FP1 61 -7.955
43 FP1 62 -10.396
43 FP1 63 -11.861
43 FP1 64 -12.349
43 FP1 65 -11.861
43 FP1 66 -11.861
43 FP1 67 -11.373
43 FP1 68 -11.373
43 FP1 69 -11.861
43 FP1 70 -11.373
43 FP1 71 -11.373
43 FP1 72 -11.861
43 FP1 73 -11.373
43 FP1 74 -10.885
43 FP1 75 -9.908
43 FP1 76 -7.955
43 FP1 77 -6.002
43 FP1 78 -5.025
43 FP1 79 -4.537
43 FP1 80 -5.025
43 FP1 81 -5.514
43 FP1 82 -5.025
43 FP1 83 -3.560
43 FP1 84 -1.119
43 FP1 85 0.346
43 FP1 86 0.834
43 FP1 87 0.346
43 FP1 88 -1.119
43 FP1 89 -1.607
43 FP1 90 -1.119
43 FP1 91 -0.142
43 FP1 92 0.834
43 FP1 93 1.322
43 FP1 94 1.322
43 FP1 95 0.834
43 FP1 96 0.834
43 FP1 97 0.346
43 FP1 98 0.346
43 FP1 99 0.346
43 FP1 100 -0.142
43 FP1 101 -0.142
43 FP1 102 1.322
43 FP1 103 3.276
43 FP1 104 5.717
43 FP1 105 8.158
43 FP1 106 9.623
43 FP1 107 10.600
43 FP1 108 11.576
43 FP1 109 12.065
43 FP1 110 11.576
43 FP1 111 10.111
43 FP1 112 8.647
43 FP1 113 7.670
43 FP1 114 7.670
43 FP1 115 8.647
43 FP1 116 10.111
43 FP1 117 11.088
43 FP1 118 11.576
43 FP1 119 11.088
43 FP1 120 11.088
43 FP1 121 11.576
43 FP1 122 13.041
43 FP1 123 15.483
43 FP1 124 17.924
43 FP1 125 19.877
43 FP1 126 19.877
43 FP1 127 19.389
43 FP1 128 17.924
43 FP1 129 16.947
43 FP1 130 15.971
43 FP1 131 15.971
43 FP1 132 16.459
43 FP1 133 16.459
43 FP1 134 16.459
43 FP1 135 15.971
43 FP1 136 15.971
43 FP1 137 15.971
43 FP1 138 15.971
43 FP1 139 15.971
43 FP1 140 15.483
43 FP1 141 14.994
43 FP1 142 13.529
43 FP1 143 12.553
43 FP1 144 11.576
43 FP1 145 11.088
43 FP1 146 11.576
43 FP1 147 12.553
43 FP1 148 14.506
43 FP1 149 15.971
43 FP1 150 15.971
43 FP1 151 14.506
43 FP1 152 11.088
43 FP1 153 7.670
43 FP1 154 4.252
43 FP1 155 1.811
43 FP1 156 0.346
43 FP1 157 -1.119
43 FP1 158 -3.560
43 FP1 159 -6.978
43 FP1 160 -10.396
43 FP1 161 -13.326
43 FP1 162 -15.767
43 FP1 163 -17.721
43 FP1 164 -19.674
43 FP1 165 -22.115
43 FP1 166 -24.556
43 FP1 167 -26.510
43 FP1 168 -28.951
43 FP1 169 -31.881
43 FP1 170 -35.299
43 FP1 171 -39.205
43 FP1 172 -42.135
43 FP1 173 -43.599
43 FP1 174 -43.111
43 FP1 175 -40.670
43 FP1 176 -38.717
43 FP1 177 -36.764
43 FP1 178 -35.299
43 FP1 179 -34.322
43 FP1 180 -33.346
43 FP1 181 -31.881
43 FP1 182 -31.881
43 FP1 183 -31.881
43 FP1 184 -32.369
43 FP1 185 -31.881
43 FP1 186 -30.416
43 FP1 187 -28.463
43 FP1 188 -26.998
43 FP1 189 -26.510
43 FP1 190 -26.998
43 FP1 191 -27.486
43 FP1 192 -25.045
43 FP1 193 -20.650
43 FP1 194 -15.279
43 FP1 195 -10.885
43 FP1 196 -9.908
43 FP1 197 -11.861
43 FP1 198 -15.767
43 FP1 199 -17.721
43 FP1 200 -16.744
43 FP1 201 -13.326
43 FP1 202 -10.885
43 FP1 203 -10.396
43 FP1 204 -10.885
43 FP1 205 -11.373
43 FP1 206 -9.420
43 FP1 207 -5.025
43 FP1 208 -0.631
43 FP1 209 0.834
43 FP1 210 -0.142
43 FP1 211 -2.584
43 FP1 212 -4.537
43 FP1 213 -5.025
43 FP1 214 -4.049
43 FP1 215 -3.072
43 FP1 216 -3.072
43 FP1 217 -4.049
43 FP1 218 -5.025
43 FP1 219 -5.025
43 FP1 220 -5.025
43 FP1 221 -4.537
43 FP1 222 -4.537
43 FP1 223 -4.049
43 FP1 224 -2.584
43 FP1 225 -0.142
43 FP1 226 2.299
43 FP1 227 2.787
43 FP1 228 1.811
43 FP1 229 -0.631
43 FP1 230 -2.096
43 FP1 231 -2.096
43 FP1 232 -0.142
43 FP1 233 2.787
43 FP1 234 4.740
43 FP1 235 5.717
43 FP1 236 5.717
43 FP1 237 5.717
43 FP1 238 6.205
43 FP1 239 7.182
43 FP1 240 8.158
43 FP1 241 9.623
43 FP1 242 10.111
43 FP1 243 10.111
43 FP1 244 9.135
43 FP1 245 8.158
43 FP1 246 7.182
43 FP1 247 7.670
43 FP1 248 8.158
43 FP1 249 9.135
43 FP1 250 9.135
43 FP1 251 8.647
43 FP1 252 7.182
43 FP1 253 5.717
43 FP1 254 5.229
43 FP1 255 5.229
# FP2 chan 1
43 FP2 0 2.574
43 FP2 1 2.085
43 FP2 2 1.109
43 FP2 3 -0.844
43 FP2 4 -1.821
43 FP2 5 -1.821
43 FP2 6 -1.821
43 FP2 7 -2.309
43 FP2 8 -3.774
43 FP2 9 -5.727
43 FP2 10 -6.704
43 FP2 11 -7.192
43 FP2 12 -6.215
43 FP2 13 -4.262
43 FP2 14 -3.286
43 FP2 15 -3.286
43 FP2 16 -4.262
43 FP2 17 -4.751
43 FP2 18 -4.262
43 FP2 19 -3.286
43 FP2 20 -1.821
43 FP2 21 -0.844
43 FP2 22 0.132
43 FP2 23 1.109
43 FP2 24 2.574
43 FP2 25 4.527
43 FP2 26 5.503
43 FP2 27 5.503
43 FP2 28 5.015
43 FP2 29 4.038
43 FP2 30 4.038
43 FP2 31 4.038
43 FP2 32 3.550
43 FP2 33 2.574
43 FP2 34 0.132
43 FP2 35 -2.797
43 FP2 36 -4.751
43 FP2 37 -4.751
43 FP2 38 -4.751
43 FP2 39 -4.262
43 FP2 40 -6.215
43 FP2 41 -9.145
43 FP2 42 -13.051
43 FP2 43 -15.493
43 FP2 44 -15.981
43 FP2 45 -14.028
43 FP2 46 -12.075
43 FP2 47 -11.098
43 FP2 48 -11.098
43 FP2 49 -12.563
43 FP2 50 -12.563
43 FP2 51 -12.563
43 FP2 52 -12.075
43 FP2 53 -12.563
43 FP2 54 -12.563
43 FP2 55 -13.051
43 FP2 56 -11.587
43 FP2 57 -9.145
43 FP2 58 -6.704
43 FP2 59 -6.215
43 FP2 60 -7.680
43 FP2 61 -11.098
43 FP2 62 -14.028
43 FP2 63 -15.981
43 FP2 64 -15.981
43 FP2 65 -15.493
43 FP2 66 -14.516
43 FP2 67 -14.516
43 FP2 68 -14.516
43 FP2 69 -14.516
43 FP2 70 -13.540
43 FP2 71 -13.051
43 FP2 72 -13.051
43 FP2 73 -13.051
43 FP2 74 -13.051
43 FP2 75 -12.563
43 FP2 76 -11.587
43 FP2 77 -9.633
43 FP2 78 -8.169
43 FP2 79 -8.169
43 FP2 80 -8.169
43 FP2 81 -8.657
43 FP2 82 -8.169
43 FP2 83 -6.704
43 FP2 84 -4.751
43 FP2 85 -3.286
43 FP2 86 -2.797
43 FP2 87 -3.286
43 FP2 88 -4.262
43 FP2 89 -4.751
43 FP2 90 -4.751
43 FP2 91 -3.286
43 FP2 92 -1.821
43 FP2 93 -0.844
43 FP2 94 0.132
43 FP2 95 0.132
43 FP2 96 -0.844
43 FP2 97 -1.821
43 FP2 98 -2.797
43 FP2 99 -3.774
43 FP2 100 -4.262
43 FP2 101 -3.774
43 FP2 102 -1.821
43 FP2 103 0.132
43 FP2 104 2.085
43 FP2 105 4.038
43 FP2 106 5.503
43 FP2 107 6.968
43 FP2 108 8.921
43 FP2 109 9.898
43 FP2 110 9.898
43 FP2 111 8.921
43 FP2 112 6.968
43 FP2 113 5.015
43 FP2 114 4.038
43 FP2 115 4.038
43 FP2 116 5.015
43 FP2 117 5.503
43 FP2 118 5.503
43 FP2 119 5.503
43 FP2 120 5.503
43 FP2 121 6.480
43 FP2 122 7.945
43 FP2 123 10.386
43 FP2 124 13.316
43 FP2 125 15.269
43 FP2 126 15.757
43 FP2 127 14.292
43 FP2 128 11.851
43 FP2 129 9.898
43 FP2 130 8.433
43 FP2 131 8.921
43 FP2 132 9.898
43 FP2 133 10.386
43 FP2 134 9.898
43 FP2 135 8.921
43 FP2 136 7.945
43 FP2 137 7.945
43 FP2 138 8.433
43 FP2 139 8.921
43 FP2 140 8.921
43 FP2 141 7.456
43 FP2 142 5.015
43 FP2 143 3.062
43 FP2 144 2.574
43 FP2 145 3.550
43 FP2 146 5.503
43 FP2 147 7.456
43 FP2 148 9.410
43 FP2 149 10.874
43 FP2 150 11.363
43 FP2 151 10.386
43 FP2 152 9.410
43 FP2 153 7.456
43 FP2 154 5.503
43 FP2 155 4.527
43 FP2 156 4.038
43 FP2 157 3.062
43 FP2 158 1.109
43 FP2 159 -2.309
43 FP2 160 -6.215
43 FP2 161 -9.633
43 FP2 162 -12.075
43 FP2 163 -14.028
43 FP2 164 -16.469
43 FP2 165 -19.399
43 FP2 166 -23.305
43 FP2 167 -26.235
43 FP2 168 -28.188
43 FP2 169 -30.141
43 FP2 170 -33.071
43 FP2 171 -36.489
43 FP2 172 -39.907
43 FP2 173 -41.372
43 FP2 174 -40.883
43 FP2 175 -37.954
43 FP2 176 -35.024
43 FP2 177 -33.071
43 FP2 178 -32.583
43 FP2 179 -32.583
43 FP2 180 -32.094
43 FP2 181 -30.629
43 FP2 182 -29.653
43 FP2 183 -28.676
43 FP2 184 -28.676
43 FP2 185 -28.676
43 FP2 186 -27.212
43 FP2 187 -24.770
43 FP2 188 -23.305
43 FP2 189 -22.329
43 FP2 190 -22.329
43 FP2 191 -22.817
43 FP2 192 -21.352
43 FP2 193 -18.422
43 FP2 194 -14.516
43 FP2 195 -11.587
43 FP2 196 -10.610
43 FP2 197 -12.075
43 FP2 198 -14.516
43 FP2 199 -15.981
43 FP2 200 -15.004
43 FP2 201 -13.540
43 FP2 202 -12.075
43 FP2 203 -11.587
43 FP2 204 -12.075
43 FP2 205 -12.075
43 FP2 206 -10.610
43 FP2 207 -7.192
43 FP2 208 -3.774
43 FP2 209 -2.309
43 FP2 210 -2.797
43 FP2 211 -5.239
43 FP2 212 -7.192
43 FP2 213 -7.192
43 FP2 214 -6.215
43 FP2 215 -5.239
43 FP2 216 -4.751
43 FP2 217 -5.727
43 FP2 218 -6.704
43 FP2 219 -6.704
43 FP2 220 -6.704
43 FP2 221 -6.215
43 FP2 222 -5.727
43 FP2 223 -4.751
43 FP2 224 -3.286
43 FP2 225 -1.333
43 FP2 226 0.621
43 FP2 227 1.109
43 FP2 228 -0.356
43 FP2 229 -3.286
43 FP2 230 -5.239
43 FP2 231 -6.215
43 FP2 232 -4.751
43 FP2 233 -2.797
43 FP2 234 -0.844
43 FP2 235 0.132
43 FP2 236 -0.356
43 FP2 237 -0.356
43 FP2 238 0.132
43 FP2 239 1.109
43 FP2 240 2.574
43 FP2 241 4.038
43 FP2 242 4.038
43 FP2 243 3.550
43 FP2 244 2.085
43 FP2 245 -0.356
43 FP2 246 -1.821
43 FP2 247 -2.309
43 FP2 248 -2.309
43 FP2 249 -1.821
43 FP2 250 -1.821
43 FP2 251 -2.309
43 FP2 252 -2.797
43 FP2 253 -3.774
43 FP2 254 -4.262
43 FP2 255 -4.751
# F7 chan 2
43 F7 0 -3.316
43 F7 1 -4.781
43 F7 2 -3.316
43 F7 3 -0.387
43 F7 4 2.543
43 F7 5 3.031
43 F7 6 1.078
43 F7 7 -2.828
43 F7 8 -6.734
43 F7 9 -9.664
43 F7 10 -10.152
43 F7 11 -7.711
43 F7 12 -4.781
43 F7 13 -2.828
43 F7 14 -2.828
43 F7 15 -5.269
43 F7 16 -6.734
43 F7 17 -6.246
43 F7 18 -2.828
43 F7 19 0.590
43 F7 20 2.055
43 F7 21 0.590
43 F7 22 -1.363
43 F7 23 -0.875
43 F7 24 3.031
43 F7 25 6.938
43 F7 26 6.938
43 F7 27 2.055
43 F7 28 -3.805
43 F7 29 -7.222
43 F7 30 -4.781
43 F7 31 0.102
43 F7 32 3.520
43 F7 33 1.078
43 F7 34 -4.293
43 F7 35 -8.199
43 F7 36 -6.734
43 F7 37 -1.363
43 F7 38 3.031
43 F7 39 1.078
43 F7 40 -5.758
43 F7 41 -13.082
43 F7 42 -15.523
43 F7 43 -11.617
43 F7 44 -4.781
43 F7 45 -0.875
43 F7 46 -3.316
43 F7 47 -8.687
43 F7 48 -12.105
43 F7 49 -10.152
43 F7 50 -3.805
43 F7 51 2.543
43 F7 52 3.520
43 F7 53 -1.363
43 F7 54 -8.687
43 F7 55 -13.082
43 F7 56 -11.617
43 F7 57 -6.734
43 F7 58 -2.828
43 F7 59 -3.805
43 F7 60 -7.711
43 F7 61 -11.617
43 F7 62 -13.570
43 F7 63 -13.082
43 F7 64 -13.082
43 F7 65 -15.035
43 F7 66 -17.965
43 F7 67 -18.453
43 F7 68 -16.012
43 F7 69 -11.617
43 F7 70 -9.176
43 F7 71 -9.664
43 F7 72 -13.082
43 F7 73 -16.500
43 F7 74 -16.500
43 F7 75 -12.594
43 F7 76 -6.246
43 F7 77 -0.875
43 F7 78 2.055
43 F7 79 0.590
43 F7 80 -2.340
43 F7 81 -5.269
43 F7 82 -6.734
43 F7 83 -5.269
43 F7 84 -2.828
43 F7 85 -1.363
43 F7 86 -2.340
43 F7 87 -5.758
43 F7 88 -9.176
43 F7 89 -10.152
43 F7 90 -7.711
43 F7 91 -2.340
43 F7 92 2.055
43 F7 93 3.031
43 F7 94 0.102
43 F7 95 -4.293
43 F7 96 -6.734
43 F7 97 -4.781
43 F7 98 0.102
43 F7 99 4.496
43 F7 100 5.473
43 F7 101 4.008
43 F7 102 2.055
43 F7 103 3.031
43 F7 104 7.914
43 F7 105 13.774
43 F7 106 16.703
43 F7 107 15.238
43 F7 108 10.844
43 F7 109 7.426
43 F7 110 7.426
43 F7 111 9.379
43 F7 112 11.820
43 F7 113 10.844
43 F7 114 7.914
43 F7 115 5.473
43 F7 116 5.473
43 F7 117 8.403
43 F7 118 11.820
43 F7 119 14.262
43 F7 120 15.238
43 F7 121 15.238
43 F7 122 15.727
43 F7 123 17.680
43 F7 124 18.656
43 F7 125 18.168
43 F7 126 16.215
43 F7 127 14.262
43 F7 128 13.774
43 F7 129 14.750
43 F7 130 14.750
43 F7 131 13.285
43 F7 132 10.356
43 F7 133 8.891
43 F7 134 9.867
43 F7 135 11.332
43 F7 136 11.820
43 F7 137 9.867
43 F7 138 6.938
43 F7 139 4.496
43 F7 140 4.985
43 F7 141 6.938
43 F7 142 9.379
43 F7 143 8.891
43 F7 144 6.449
43 F7 145 3.520
43 F7 146 1.567
43 F7 147 2.055
43 F7 148 4.496
43 F7 149 6.449
43 F7 150 6.938
43 F7 151 5.473
43 F7 152 2.055
43 F7 153 -1.851
43 F7 154 -5.758
43 F7 155 -7.711
43 F7 156 -8.199
43 F7 157 -7.711
43 F7 158 -6.734
43 F7 159 -6.246
43 F7 160 -7.711
43 F7 161 -10.152
43 F7 162 -12.105
43 F7 163 -13.082
43 F7 164 -11.617
43 F7 165 -9.664
43 F7 166 -8.199
43 F7 167 -9.664
43 F7 168 -13.570
43 F7 169 -18.941
43 F7 170 -24.312
43 F7 171 -26.754
43 F7 172 -27.730
43 F7 173 -27.730
43 F7 174 -28.707
43 F7 175 -30.660
43 F7 176 -32.125
43 F7 177 -32.613
43 F7 178 -30.172
43 F7 179 -26.265
