# co3a0000457.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 31
# FP1 chan 0
31 FP1 0 -18.361
31 FP1 1 -20.315
31 FP1 2 -20.803
31 FP1 3 -19.826
31 FP1 4 -18.361
31 FP1 5 -14.943
31 FP1 6 -10.549
31 FP1 7 -6.154
31 FP1 8 -3.713
31 FP1 9 -2.736
31 FP1 10 -3.713
31 FP1 11 -3.713
31 FP1 12 -2.248
31 FP1 13 0.193
31 FP1 14 2.146
31 FP1 15 2.146
31 FP1 16 -1.272
31 FP1 17 -6.154
31 FP1 18 -11.037
31 FP1 19 -13.479
31 FP1 20 -12.990
31 FP1 21 -10.549
31 FP1 22 -9.084
31 FP1 23 -10.061
31 FP1 24 -12.990
31 FP1 25 -16.897
31 FP1 26 -19.338
31 FP1 27 -19.338
31 FP1 28 -17.873
31 FP1 29 -14.943
31 FP1 30 -12.990
31 FP1 31 -12.990
31 FP1 32 -14.455
31 FP1 33 -17.873
31 FP1 34 -20.803
31 FP1 35 -23.733
31 FP1 36 -23.733
31 FP1 37 -21.291
31 FP1 38 -17.385
31 FP1 39 -14.455
31 FP1 40 -14.455
31 FP1 41 -17.385
31 FP1 42 -22.268
31 FP1 43 -25.197
31 FP1 44 -24.709
31 FP1 45 -20.803
31 FP1 46 -15.432
31 FP1 47 -10.549
31 FP1 48 -8.596
31 FP1 49 -9.084
31 FP1 50 -11.525
31 FP1 51 -14.455
31 FP1 52 -15.432
31 FP1 53 -14.943
31 FP1 54 -12.990
31 FP1 55 -12.014
31 FP1 56 -13.479
31 FP1 57 -17.873
31 FP1 58 -22.756
31 FP1 59 -25.197
31 FP1 60 -24.709
31 FP1 61 -21.291
31 FP1 62 -17.385
31 FP1 63 -14.943
31 FP1 64 -15.920
31 FP1 65 -19.826
31 FP1 66 -25.686
31 FP1 67 -32.033
31 FP1 68 -36.916
31 FP1 69 -38.869
31 FP1 70 -37.404
31 FP1 71 -33.498
31 FP1 72 -30.080
31 FP1 73 -28.615
31 FP1 74 -29.104
31 FP1 75 -29.592
31 FP1 76 -28.127
31 FP1 77 -24.221
31 FP1 78 -19.826
31 FP1 79 -17.385
31 FP1 80 -17.873
31 FP1 81 -19.338
31 FP1 82 -21.779
31 FP1 83 -25.197
31 FP1 84 -29.104
31 FP1 85 -32.522
31 FP1 86 -33.498
31 FP1 87 -31.057
31 FP1 88 -25.686
31 FP1 89 -21.779
31 FP1 90 -21.291
31 FP1 91 -25.686
31 FP1 92 -32.522
31 FP1 93 -38.381
31 FP1 94 -40.822
31 FP1 95 -40.334
31 FP1 96 -38.381
31 FP1 97 -36.428
31 FP1 98 -34.963
31 FP1 99 -33.498
31 FP1 100 -31.057
31 FP1 101 -28.127
31 FP1 102 -26.662
31 FP1 103 -27.150
31 FP1 104 -29.592
31 FP1 105 -32.522
31 FP1 106 -34.475
31 FP1 107 -34.475
31 FP1 108 -33.498
31 FP1 109 -33.010
31 FP1 110 -33.498
31 FP1 111 -33.986
31 FP1 112 -33.010
31 FP1 113 -30.568
31 FP1 114 -27.639
31 FP1 115 -26.662
31 FP1 116 -28.127
31 FP1 117 -32.033
31 FP1 118 -35.940
31 FP1 119 -38.381
31 FP1 120 -38.381
31 FP1 121 -36.916
31 FP1 122 -36.428
31 FP1 123 -37.404
31 FP1 124 -39.846
31 FP1 125 -42.287
31 FP1 126 -44.240
31 FP1 127 -45.705
31 FP1 128 -45.705
31 FP1 129 -44.729
31 FP1 130 -43.752
31 FP1 131 -43.264
31 FP1 132 -43.264
31 FP1 133 -43.264
31 FP1 134 -42.775
31 FP1 135 -40.822
31 FP1 136 -36.916
31 FP1 137 -33.010
31 FP1 138 -30.080
31 FP1 139 -29.104
31 FP1 140 -30.080
31 FP1 141 -33.010
31 FP1 142 -36.916
31 FP1 143 -40.822
31 FP1 144 -45.217
31 FP1 145 -48.635
31 FP1 146 -49.611
31 FP1 147 -49.123
31 FP1 148 -47.658
31 FP1 149 -47.170
31 FP1 150 -48.635
31 FP1 151 -52.053
31 FP1 152 -54.983
31 FP1 153 -55.471
31 FP1 154 -54.006
31 FP1 155 -51.565
31 FP1 156 -50.588
31 FP1 157 -51.565
31 FP1 158 -52.541
31 FP1 159 -52.053
31 FP1 160 -50.588
31 FP1 161 -49.123
31 FP1 162 -48.635
31 FP1 163 -50.100
31 FP1 164 -51.565
31 FP1 165 -52.541
31 FP1 166 -52.053
31 FP1 167 -51.076
31 FP1 168 -50.100
31 FP1 169 -50.100
31 FP1 170 -50.100
31 FP1 171 -51.076
31 FP1 172 -53.518
31 FP1 173 -56.936
31 FP1 174 -61.330
31 FP1 175 -64.260
31 FP1 176 -64.260
31 FP1 177 -60.842
31 FP1 178 -55.471
31 FP1 179 -50.588
31 FP1 180 -48.635
31 FP1 181 -50.100
31 FP1 182 -54.494
31 FP1 183 -60.354
31 FP1 184 -65.236
31 FP1 185 -68.654
31 FP1 186 -68.654
31 FP1 187 -66.213
31 FP1 188 -62.307
31 FP1 189 -58.400
31 FP1 190 -56.447
31 FP1 191 -57.424
31 FP1 192 -59.377
31 FP1 193 -59.377
31 FP1 194 -56.936
31 FP1 195 -53.029
31 FP1 196 -49.123
31 FP1 197 -48.635
31 FP1 198 -50.588
31 FP1 199 -53.029
31 FP1 200 -54.006
31 FP1 201 -52.053
31 FP1 202 -48.635
31 FP1 203 -44.729
31 FP1 204 -41.311
31 FP1 205 -39.846
31 FP1 206 -40.334
31 FP1 207 -42.287
31 FP1 208 -47.170
31 FP1 209 -54.006
31 FP1 210 -60.354
31 FP1 211 -64.260
31 FP1 212 -66.213
31 FP1 213 -66.213
31 FP1 214 -64.748
31 FP1 215 -63.772
31 FP1 216 -62.795
31 FP1 217 -61.818
31 FP1 218 -60.354
31 FP1 219 -59.865
31 FP1 220 -58.400
31 FP1 221 -56.447
31 FP1 222 -53.029
31 FP1 223 -48.147
31 FP1 224 -42.775
31 FP1 225 -38.381
31 FP1 226 -36.428
31 FP1 227 -38.381
31 FP1 228 -42.287
31 FP1 229 -48.147
31 FP1 230 -53.518
31 FP1 231 -56.936
31 FP1 232 -58.889
31 FP1 233 -57.912
31 FP1 234 -55.471
31 FP1 235 -53.029
31 FP1 236 -50.588
31 FP1 237 -48.147
31 FP1 238 -46.193
31 FP1 239 -44.240
31 FP1 240 -43.752
31 FP1 241 -45.217
31 FP1 242 -49.611
31 FP1 243 -55.959
31 FP1 244 -59.865
31 FP1 245 -58.889
31 FP1 246 -53.029
31 FP1 247 -44.729
31 FP1 248 -38.869
31 FP1 249 -37.893
31 FP1 250 -41.311
31 FP1 251 -45.217
31 FP1 252 -44.729
31 FP1 253 -40.334
31 FP1 254 -33.986
31 FP1 255 -30.568
# FP2 chan 1
31 FP2 0 -20.447
31 FP2 1 -24.353
31 FP2 2 -24.841
31 FP2 3 -23.865
31 FP2 4 -22.400
31 FP2 5 -21.912
31 FP2 6 -21.423
31 FP2 7 -18.982
31 FP2 8 -14.099
31 FP2 9 -9.705
31 FP2 10 -8.240
31 FP2 11 -9.216
31 FP2 12 -11.658
31 FP2 13 -11.169
31 FP2 14 -7.263
31 FP2 15 -1.892
31 FP2 16 1.038
31 FP2 17 -1.404
31 FP2 18 -7.751
31 FP2 19 -15.564
31 FP2 20 -20.935
31 FP2 21 -22.400
31 FP2 22 -22.888
31 FP2 23 -25.330
31 FP2 24 -30.212
31 FP2 25 -36.072
31 FP2 26 -40.955
31 FP2 27 -41.931
31 FP2 28 -40.466
31 FP2 29 -38.025
31 FP2 30 -34.607
31 FP2 31 -31.189
31 FP2 32 -27.283
31 FP2 33 -25.330
31 FP2 34 -27.283
31 FP2 35 -34.607
31 FP2 36 -42.908
31 FP2 37 -46.326
31 FP2 38 -41.443
31 FP2 39 -29.724
31 FP2 40 -19.470
31 FP2 41 -17.517
31 FP2 42 -24.841
31 FP2 43 -35.095
31 FP2 44 -39.978
31 FP2 45 -36.560
31 FP2 46 -28.259
31 FP2 47 -20.935
31 FP2 48 -20.935
31 FP2 49 -27.771
31 FP2 50 -36.072
31 FP2 51 -40.955
31 FP2 52 -39.978
31 FP2 53 -34.607
31 FP2 54 -28.259
31 FP2 55 -22.888
31 FP2 56 -21.423
31 FP2 57 -24.353
31 FP2 58 -32.654
31 FP2 59 -42.419
31 FP2 60 -51.697
31 FP2 61 -56.091
31 FP2 62 -54.626
31 FP2 63 -47.791
31 FP2 64 -40.466
31 FP2 65 -36.072
31 FP2 66 -35.095
31 FP2 67 -36.560
31 FP2 68 -37.537
31 FP2 69 -39.001
31 FP2 70 -40.955
31 FP2 71 -45.349
31 FP2 72 -51.208
31 FP2 73 -54.626
31 FP2 74 -54.138
31 FP2 75 -49.744
31 FP2 76 -43.884
31 FP2 77 -39.490
31 FP2 78 -37.537
31 FP2 79 -35.095
31 FP2 80 -31.189
31 FP2 81 -27.283
31 FP2 82 -27.771
31 FP2 83 -34.607
31 FP2 84 -45.349
31 FP2 85 -54.626
31 FP2 86 -56.580
31 FP2 87 -51.208
31 FP2 88 -41.931
31 FP2 89 -35.095
31 FP2 90 -34.607
31 FP2 91 -39.001
31 FP2 92 -44.861
31 FP2 93 -50.232
31 FP2 94 -53.650
31 FP2 95 -55.603
31 FP2 96 -57.068
31 FP2 97 -56.580
31 FP2 98 -55.115
31 FP2 99 -53.162
31 FP2 100 -51.208
31 FP2 101 -49.744
31 FP2 102 -47.791
31 FP2 103 -44.861
31 FP2 104 -41.443
31 FP2 105 -39.978
31 FP2 106 -41.931
31 FP2 107 -46.326
31 FP2 108 -51.697
31 FP2 109 -54.138
31 FP2 110 -53.650
31 FP2 111 -51.697
31 FP2 112 -49.744
31 FP2 113 -49.255
31 FP2 114 -50.232
31 FP2 115 -50.720
31 FP2 116 -51.697
31 FP2 117 -53.650
31 FP2 118 -57.556
31 FP2 119 -62.927
31 FP2 120 -67.322
31 FP2 121 -68.298
31 FP2 122 -65.369
31 FP2 123 -60.486
31 FP2 124 -57.556
31 FP2 125 -57.556
31 FP2 126 -59.509
31 FP2 127 -59.509
31 FP2 128 -57.556
31 FP2 129 -55.115
31 FP2 130 -55.115
31 FP2 131 -59.509
31 FP2 132 -66.345
31 FP2 133 -70.251
31 FP2 134 -68.298
31 FP2 135 -60.486
31 FP2 136 -51.697
31 FP2 137 -46.326
31 FP2 138 -45.837
31 FP2 139 -48.767
31 FP2 140 -51.208
31 FP2 141 -52.185
31 FP2 142 -52.185
31 FP2 143 -53.650
31 FP2 144 -56.580
31 FP2 145 -60.486
31 FP2 146 -62.927
31 FP2 147 -61.951
31 FP2 148 -59.021
31 FP2 149 -57.068
31 FP2 150 -59.021
31 FP2 151 -65.369
31 FP2 152 -73.181
31 FP2 153 -79.041
31 FP2 154 -81.970
31 FP2 155 -81.482
31 FP2 156 -79.041
31 FP2 157 -76.599
31 FP2 158 -74.158
31 FP2 159 -71.716
31 FP2 160 -70.251
31 FP2 161 -69.275
31 FP2 162 -68.787
31 FP2 163 -67.322
31 FP2 164 -65.369
31 FP2 165 -62.927
31 FP2 166 -62.927
31 FP2 167 -65.369
31 FP2 168 -70.251
31 FP2 169 -73.181
31 FP2 170 -73.181
31 FP2 171 -71.716
31 FP2 172 -71.228
31 FP2 173 -75.134
31 FP2 174 -82.458
31 FP2 175 -90.759
31 FP2 176 -94.666
31 FP2 177 -93.201
31 FP2 178 -88.318
31 FP2 179 -83.435
31 FP2 180 -81.482
31 FP2 181 -83.435
31 FP2 182 -87.830
31 FP2 183 -92.712
31 FP2 184 -98.083
31 FP2 185 -102.966
31 FP2 186 -107.361
31 FP2 187 -109.802
31 FP2 188 -108.826
31 FP2 189 -104.919
31 FP2 190 -100.525
31 FP2 191 -98.083
31 FP2 192 -98.083
31 FP2 193 -97.595
31 FP2 194 -94.177
31 FP2 195 -86.853
31 FP2 196 -78.064
31 FP2 197 -73.181
31 FP2 198 -73.181
31 FP2 199 -77.087
31 FP2 200 -80.505
31 FP2 201 -79.529
31 FP2 202 -75.623
31 FP2 203 -72.205
31 FP2 204 -72.693
31 FP2 205 -76.599
31 FP2 206 -80.505
31 FP2 207 -81.970
31 FP2 208 -80.994
31 FP2 209 -79.041
31 FP2 210 -80.017
31 FP2 211 -84.412
31 FP2 212 -90.271
31 FP2 213 -94.177
31 FP2 214 -94.177
31 FP2 215 -92.224
31 FP2 216 -89.294
31 FP2 217 -88.318
31 FP2 218 -90.759
31 FP2 219 -94.666
31 FP2 220 -99.060
31 FP2 221 -101.013
31 FP2 222 -98.083
31 FP2 223 -89.783
31 FP2 224 -78.064
31 FP2 225 -66.345
31 FP2 226 -58.533
31 FP2 227 -56.580
31 FP2 228 -59.021
31 FP2 229 -62.439
31 FP2 230 -65.857
31 FP2 231 -67.810
31 FP2 232 -70.251
31 FP2 233 -74.646
31 FP2 234 -80.505
31 FP2 235 -85.876
31 FP2 236 -87.830
31 FP2 237 -85.876
31 FP2 238 -80.994
31 FP2 239 -76.111
31 FP2 240 -74.646
31 FP2 241 -76.111
31 FP2 242 -80.505
31 FP2 243 -84.900
31 FP2 244 -87.341
31 FP2 245 -87.341
31 FP2 246 -84.900
31 FP2 247 -80.505
31 FP2 248 -73.181
31 FP2 249 -66.833
31 FP2 250 -63.416
31 FP2 251 -64.880
31 FP2 252 -70.251
31 FP2 253 -74.158
31 FP2 254 -73.669
31 FP2 255 -67.810
# F7 chan 2
31 F7 0 -15.371
31 F7 1 -17.812
31 F7 2 -19.277
31 F7 3 -19.277
31 F7 4 -16.836
31 F7 5 -13.418
31 F7 6 -10.000
31 F7 7 -8.046
31 F7 8 -8.046
31 F7 9 -9.023
31 F7 10 -9.023
31 F7 11 -6.582
31 F7 12 -1.699
31 F7 13 4.161
31 F7 14 9.532
31 F7 15 11.485
31 F7 16 10.020
31 F7 17 5.137
31 F7 18 0.254
31 F7 19 -3.652
31 F7 20 -5.605
31 F7 21 -6.093
31 F7 22 -6.093
31 F7 23 -6.582
31 F7 24 -7.558
31 F7 25 -8.046
31 F7 26 -8.046
31 F7 27 -7.070
31 F7 28 -5.605
31 F7 29 -4.140
31 F7 30 -4.140
31 F7 31 -4.140
31 F7 32 -5.605
31 F7 33 -8.046
31 F7 34 -10.488
31 F7 35 -13.906
31 F7 36 -15.859
31 F7 37 -16.347
31 F7 38 -13.906
31 F7 39 -9.511
31 F7 40 -6.093
31 F7 41 -5.117
31 F7 42 -6.582
31 F7 43 -8.535
31 F7 44 -8.046
31 F7 45 -4.140
31 F7 46 -0.234
31 F7 47 2.207
31 F7 48 0.743
31 F7 49 -4.140
31 F7 50 -8.535
31 F7 51 -9.511
31 F7 52 -7.070
31 F7 53 -3.164
31 F7 54 0.254
31 F7 55 0.743
31 F7 56 -0.234
31 F7 57 -2.187
31 F7 58 -4.140
31 F7 59 -7.070
31 F7 60 -10.000
31 F7 61 -12.441
31 F7 62 -12.929
31 F7 63 -10.000
31 F7 64 -5.605
31 F7 65 -3.652
31 F7 66 -5.605
31 F7 67 -11.464
31 F7 68 -18.300
31 F7 69 -20.742
31 F7 70 -19.277
31 F7 71 -14.882
31 F7 72 -12.441
31 F7 73 -12.929
31 F7 74 -15.859
31 F7 75 -17.324
31 F7 76 -16.347
31 F7 77 -13.906
31 F7 78 -11.464
31 F7 79 -10.488
31 F7 80 -11.464
31 F7 81 -11.953
31 F7 82 -12.929
31 F7 83 -14.394
31 F7 84 -17.812
31 F7 85 -22.695
31 F7 86 -26.113
31 F7 87 -26.113
31 F7 88 -21.718
31 F7 89 -14.882
31 F7 90 -10.000
31 F7 91 -9.023
31 F7 92 -13.418
31 F7 93 -20.742
31 F7 94 -28.554
31 F7 95 -33.437
31 F7 96 -33.925
31 F7 97 -30.019
31 F7 98 -24.648
31 F7 99 -19.277
31 F7 100 -16.347
31 F7 101 -16.836
31 F7 102 -19.277
31 F7 103 -21.718
31 F7 104 -24.160
31 F7 105 -25.136
31 F7 106 -25.625
31 F7 107 -25.136
31 F7 108 -23.671
31 F7 109 -21.230
31 F7 110 -17.812
31 F7 111 -15.371
31 F7 112 -15.371
31 F7 113 -16.836
31 F7 114 -18.789
31 F7 115 -19.765
31 F7 116 -18.789
31 F7 117 -17.812
31 F7 118 -18.300
31 F7 119 -21.718
31 F7 120 -26.113
31 F7 121 -29.043
31 F7 122 -28.554
31 F7 123 -24.648
31 F7 124 -20.742
31 F7 125 -18.789
31 F7 126 -18.789
31 F7 127 -20.253
31 F7 128 -22.207
31 F7 129 -24.648
31 F7 130 -28.066
31 F7 131 -30.507
31 F7 132 -30.507
31 F7 133 -27.578
31 F7 134 -22.207
31 F7 135 -16.347
31 F7 136 -13.906
31 F7 137 -14.882
31 F7 138 -17.812
31 F7 139 -20.253
31 F7 140 -21.718
31 F7 141 -23.183
31 F7 142 -26.113
31 F7 143 -30.019
31 F7 144 -32.949
31 F7 145 -33.925
