# co2a0000419.rd
# 120 trials, 64 chans, 416 samples 368 post_stim samples
# 3.906000 msecs uV
# S2 nomatch, trial 57
# FP1 chan 0
57 FP1 0 7.548
57 FP1 1 9.501
57 FP1 2 11.454
57 FP1 3 12.431
57 FP1 4 12.919
57 FP1 5 11.943
57 FP1 6 10.478
57 FP1 7 9.989
57 FP1 8 9.989
57 FP1 9 10.478
57 FP1 10 10.478
57 FP1 11 9.013
57 FP1 12 7.060
57 FP1 13 5.107
57 FP1 14 3.642
57 FP1 15 4.618
57 FP1 16 7.060
57 FP1 17 10.966
57 FP1 18 14.384
57 FP1 19 17.314
57 FP1 20 18.778
57 FP1 21 18.290
57 FP1 22 17.802
57 FP1 23 17.314
57 FP1 24 17.802
57 FP1 25 18.290
57 FP1 26 18.290
57 FP1 27 17.314
57 FP1 28 16.337
57 FP1 29 15.361
57 FP1 30 13.896
57 FP1 31 11.943
57 FP1 32 8.525
57 FP1 33 4.618
57 FP1 34 -0.264
57 FP1 35 -3.682
57 FP1 36 -5.147
57 FP1 37 -4.171
57 FP1 38 -1.241
57 FP1 39 2.177
57 FP1 40 5.107
57 FP1 41 7.060
57 FP1 42 8.036
57 FP1 43 8.525
57 FP1 44 9.013
57 FP1 45 9.989
57 FP1 46 11.943
57 FP1 47 13.896
57 FP1 48 15.849
57 FP1 49 16.337
57 FP1 50 16.337
57 FP1 51 14.872
57 FP1 52 13.896
57 FP1 53 13.407
57 FP1 54 13.896
57 FP1 55 14.872
57 FP1 56 14.872
57 FP1 57 13.896
57 FP1 58 10.966
57 FP1 59 6.571
57 FP1 60 1.200
57 FP1 61 -4.171
57 FP1 62 -8.077
57 FP1 63 -10.518
57 FP1 64 -11.007
57 FP1 65 -11.007
57 FP1 66 -10.518
57 FP1 67 -10.518
57 FP1 68 -11.495
57 FP1 69 -11.983
57 FP1 70 -11.495
57 FP1 71 -9.542
57 FP1 72 -7.100
57 FP1 73 -4.659
57 FP1 74 -3.194
57 FP1 75 -1.729
57 FP1 76 -0.753
57 FP1 77 0.712
57 FP1 78 2.177
57 FP1 79 3.153
57 FP1 80 3.153
57 FP1 81 1.689
57 FP1 82 -0.264
57 FP1 83 -1.729
57 FP1 84 -2.218
57 FP1 85 -1.729
57 FP1 86 -0.753
57 FP1 87 -0.264
57 FP1 88 -0.264
57 FP1 89 -1.729
57 FP1 90 -4.171
57 FP1 91 -8.077
57 FP1 92 -11.983
57 FP1 93 -15.401
57 FP1 94 -17.354
57 FP1 95 -18.331
57 FP1 96 -17.843
57 FP1 97 -15.889
57 FP1 98 -13.936
57 FP1 99 -11.007
57 FP1 100 -8.565
57 FP1 101 -5.636
57 FP1 102 -4.171
57 FP1 103 -2.706
57 FP1 104 -1.729
57 FP1 105 -1.241
57 FP1 106 -0.753
57 FP1 107 -0.753
57 FP1 108 -1.241
57 FP1 109 -1.729
57 FP1 110 -2.218
57 FP1 111 -1.729
57 FP1 112 -1.729
57 FP1 113 -2.218
57 FP1 114 -3.682
57 FP1 115 -5.147
57 FP1 116 -6.612
57 FP1 117 -5.636
57 FP1 118 -2.706
57 FP1 119 1.200
57 FP1 120 4.130
57 FP1 121 5.595
57 FP1 122 5.107
57 FP1 123 4.618
57 FP1 124 4.618
57 FP1 125 4.618
57 FP1 126 3.642
57 FP1 127 1.689
57 FP1 128 -1.241
57 FP1 129 -4.171
57 FP1 130 -5.636
57 FP1 131 -4.659
57 FP1 132 -1.729
57 FP1 133 1.200
57 FP1 134 3.153
57 FP1 135 3.642
57 FP1 136 2.665
57 FP1 137 1.200
57 FP1 138 -0.753
57 FP1 139 -3.194
57 FP1 140 -6.124
57 FP1 141 -9.054
57 FP1 142 -11.007
57 FP1 143 -10.518
57 FP1 144 -8.077
57 FP1 145 -5.147
57 FP1 146 -2.218
57 FP1 147 -0.753
57 FP1 148 -1.241
57 FP1 149 -1.729
57 FP1 150 -2.218
57 FP1 151 -1.241
57 FP1 152 0.224
57 FP1 153 1.689
57 FP1 154 2.177
57 FP1 155 1.200
57 FP1 156 -1.241
57 FP1 157 -4.171
57 FP1 158 -5.636
57 FP1 159 -6.612
57 FP1 160 -6.124
57 FP1 161 -4.171
57 FP1 162 -2.218
57 FP1 163 -0.264
57 FP1 164 0.712
57 FP1 165 0.712
57 FP1 166 -0.753
57 FP1 167 -2.706
57 FP1 168 -5.147
57 FP1 169 -7.100
57 FP1 170 -7.100
57 FP1 171 -5.147
57 FP1 172 -2.218
57 FP1 173 2.177
57 FP1 174 6.571
57 FP1 175 9.013
57 FP1 176 9.989
57 FP1 177 9.501
57 FP1 178 8.036
57 FP1 179 6.571
57 FP1 180 6.083
57 FP1 181 5.595
57 FP1 182 5.595
57 FP1 183 4.618
57 FP1 184 3.642
57 FP1 185 2.665
57 FP1 186 3.153
57 FP1 187 5.107
57 FP1 188 7.548
57 FP1 189 10.478
57 FP1 190 12.431
57 FP1 191 12.919
57 FP1 192 12.919
57 FP1 193 11.943
57 FP1 194 11.943
57 FP1 195 12.431
57 FP1 196 13.407
57 FP1 197 13.896
